-200,60,0,200
-180,60,500,-200
-160,60,-500,200
-140,60,0,-200
-120,60,500,200
-100,60,-500,-200
-80,60,0,200
-60,60,500,-200
-40,60,-500,200
-20,60,0,-200
0,60,500,200
20,60,-500,-200
40,60,0,200
60,60,500,-200
80,60,-500,200
100,60,0,-200
120,60,500,200
140,60,-500,-200
160,60,0,200
180,60,500,-200
200,60,-500,200
-200,80,0,-200
-180,80,500,200
-160,80,-500,-200
-140,80,0,200
-120,80,500,-200
-100,80,-500,200
-80,80,0,-200
-60,80,500,200
-40,80,-500,-200
-20,80,0,200
0,80,500,-200
20,80,-500,200
40,80,0,-200
60,80,500,200
80,80,-500,-200
100,80,0,200
120,80,500,-200
140,80,-500,200
160,80,0,-200
180,80,500,200
200,80,-500,-200
-200,100,0,200
-180,100,500,-200
-160,100,-500,200
-140,100,0,-200
-120,100,500,200
-100,100,-500,-200
-80,100,0,200
-60,100,500,-200
-40,100,-500,200
-20,100,0,-200
0,100,500,200
20,100,-500,-200
40,100,0,200
60,100,500,-200
80,100,-500,200
100,100,0,-200
120,100,500,200
140,100,-500,-200
160,100,0,200
180,100,500,-200
200,100,-500,200
-200,120,0,-200
-180,120,500,200
-160,120,-500,-200
-140,120,0,200
-120,120,500,-200
-100,120,-500,200
-80,120,0,-200
-60,120,500,200
-40,120,-500,-200
-20,120,0,200
0,120,500,-200
20,120,-500,200
40,120,0,-200
60,120,500,200
80,120,-500,-200
100,120,0,200
120,120,500,-200
140,120,-500,200
160,120,0,-200
180,120,500,200
200,120,-500,-200
-200,140,0,200
-180,140,500,-200
-160,140,-500,200
-140,140,0,-200
-120,140,500,200
-100,140,-500,-200
-80,140,0,200
-60,140,500,-200
-40,140,-500,200
-20,140,0,-200
0,140,500,200
20,140,-500,-200
40,140,0,200
60,140,500,-200
80,140,-500,200
100,140,0,-200
120,140,500,200
140,140,-500,-200
160,140,0,200
180,140,500,-200
200,140,-500,200
-200,160,0,-200
-180,160,500,200
-160,160,-500,-200
-140,160,0,200
-120,160,500,-200
-100,160,-500,200
-80,160,0,-200
-60,160,500,200
-40,160,-500,-200
-20,160,0,200
0,160,500,-200
20,160,-500,200
40,160,0,-200
60,160,500,200
80,160,-500,-200
100,160,0,200
120,160,500,-200
140,160,-500,200
160,160,0,-200
180,160,500,200
200,160,-500,-200
-200,180,0,200
-180,180,500,-200
-160,180,-500,200
-140,180,0,-200
-120,180,500,200
-100,180,-500,-200
-80,180,0,200
-60,180,500,-200
-40,180,-500,200
-20,180,0,-200
0,180,500,200
20,180,-500,-200
40,180,0,200
60,180,500,-200
80,180,-500,200
100,180,0,-200
120,180,500,200
140,180,-500,-200
160,180,0,200
180,180,500,-200
200,180,-500,200
-200,200,0,-200
-180,200,500,200
-160,200,-500,-200
-140,200,0,200
-120,200,500,-200
-100,200,-500,200
-80,200,0,-200
-60,200,500,200
-40,200,-500,-200
-20,200,0,200
0,200,500,-200
20,200,-500,200
40,200,0,-200
60,200,500,200
80,200,-500,-200
100,200,0,200
120,200,500,-200
140,200,-500,200
160,200,0,-200
180,200,500,200
200,200,-500,-200
-200,220,0,200
-180,220,500,-200
-160,220,-500,200
-140,220,0,-200
-120,220,500,200
-100,220,-500,-200
-80,220,0,200
-60,220,500,-200
-40,220,-500,200
-20,220,0,-200
0,220,500,200
20,220,-500,-200
40,220,0,200
60,220,500,-200
80,220,-500,200
100,220,0,-200
120,220,500,200
140,220,-500,-200
160,220,0,200
180,220,500,-200
200,220,-500,200
-200,240,0,-200
-180,240,500,200
-160,240,-500,-200
-140,240,0,200
-120,240,500,-200
-100,240,-500,200
-80,240,0,-200
-60,240,500,200
-40,240,-500,-200
-20,240,0,200
0,240,500,-200
20,240,-500,200
40,240,0,-200
60,240,500,200
80,240,-500,-200
100,240,0,200
120,240,500,-200
140,240,-500,200
160,240,0,-200
180,240,500,200
200,240,-500,-200
-200,260,0,200
-180,260,500,-200
-160,260,-500,200
-140,260,0,-200
-120,260,500,200
-100,260,-500,-200
-80,260,0,200
-60,260,500,-200
-40,260,-500,200
-20,260,0,-200
0,260,500,200
20,260,-500,-200
40,260,0,200
60,260,500,-200
80,260,-500,200
100,260,0,-200
120,260,500,200
140,260,-500,-200
160,260,0,200
180,260,500,-200
200,260,-500,200
