181,2018/10/26 11:39:19.8,90,13,1,
182,2018/10/26 11:39:19.9,91,10,1,
183,2018/10/26 11:39:20.0,92,7,1,
184,2018/10/26 11:39:20.1,91,6,1,
185,2018/10/26 11:39:20.2,90,9,1,No data
186,2018/10/26 11:39:20.3,90,15,1,
187,2018/10/26 11:39:20.4,91,17,1,
188,2018/10/26 11:39:20.5,92,16,1,
189,2018/10/26 11:39:20.6,97,11,1,
190,2018/10/26 11:39:20.7,105,6,1,No data
191,2018/10/26 11:39:20.8,114,5,1,
192,2018/10/26 11:39:20.9,120,3,1,
193,2018/10/26 11:39:21.0,124,1,1,
194,2018/10/26 11:39:21.1,124,2,1,
195,2018/10/26 11:39:21.2,123,3,1,No data
196,2018/10/26 11:39:21.3,124,7,1,
197,2018/10/26 11:39:21.4,126,11,1,
198,2018/10/26 11:39:21.5,128,10,1,
199,2018/10/26 11:39:21.6,127,7,1,
200,2018/10/26 11:39:21.7,126,6,1,No data
201,2018/10/26 11:39:21.8,125,4,1,
202,2018/10/26 11:39:21.9,126,2,1,
203,2018/10/26 11:39:22.0,127,1,1,
204,2018/10/26 11:39:22.1,127,1,1,
205,2018/10/26 11:39:22.2,126,0,1,No data
206,2018/10/26 11:39:22.3,126,1,1,
207,2018/10/26 11:39:22.4,126,3,1,
208,2018/10/26 11:39:22.5,124,6,1,
209,2018/10/26 11:39:22.6,120,15,1,
210,2018/10/26 11:39:22.7,117,22,1,No data
211,2018/10/26 11:39:22.8,117,26,1,
212,2018/10/26 11:39:22.9,119,25,1,
213,2018/10/26 11:39:23.0,120,23,1,
214,2018/10/26 11:39:23.1,119,24,1,
215,2018/10/26 11:39:23.2,119,23,1,No data
216,2018/10/26 11:39:23.3,120,20,1,
217,2018/10/26 11:39:23.4,121,16,1,
218,2018/10/26 11:39:23.5,122,15,1,
219,2018/10/26 11:39:23.6,121,13,1,
220,2018/10/26 11:39:23.7,116,16,1,No data
221,2018/10/26 11:39:23.8,133,13,1,
222,2018/10/26 11:39:23.9,170,11,1,
223,2018/10/26 11:39:24.0,218,5,1,
224,2018/10/26 11:39:24.1,249,4,1,
225,2018/10/26 11:39:24.2,262,3,1,No data
226,2018/10/26 11:39:24.3,271,2,1,
227,2018/10/26 11:39:24.4,276,1,1,
228,2018/10/26 11:39:24.5,279,2,1,
229,2018/10/26 11:39:24.6,277,1,1,
230,2018/10/26 11:39:24.7,275,0,1,No data
231,2018/10/26 11:39:24.8,275,2,1,
232,2018/10/26 11:39:24.9,276,3,1,
233,2018/10/26 11:39:25.0,277,4,1,
234,2018/10/26 11:39:25.1,275,3,1,
235,2018/10/26 11:39:25.2,274,3,1,No data
236,2018/10/26 11:39:25.3,273,3,1,
237,2018/10/26 11:39:25.4,273,4,1,
238,2018/10/26 11:39:25.5,273,4,1,
239,2018/10/26 11:39:25.6,272,2,1,
240,2018/10/26 11:39:25.7,273,1,1,No data
241,2018/10/26 11:39:25.8,272,3,1,
242,2018/10/26 11:39:25.9,272,2,1,
243,2018/10/26 11:39:26.0,271,1,1,
244,2018/10/26 11:39:26.1,270,3,1,
245,2018/10/26 11:39:26.2,270,4,1,No data
246,2018/10/26 11:39:26.3,269,4,1,
247,2018/10/26 11:39:26.4,271,4,1,
248,2018/10/26 11:39:26.5,271,6,1,
249,2018/10/26 11:39:26.6,270,6,1,
250,2018/10/26 11:39:26.7,268,5,1,No data
251,2018/10/26 11:39:26.8,268,4,1,
252,2018/10/26 11:39:26.9,269,3,1,
253,2018/10/26 11:39:27.0,270,2,1,
254,2018/10/26 11:39:27.1,269,1,1,
255,2018/10/26 11:39:27.2,269,2,1,No data
256,2018/10/26 11:39:27.3,270,0,1,
257,2018/10/26 11:39:27.4,272,2,1,
258,2018/10/26 11:39:27.5,271,3,1,
259,2018/10/26 11:39:27.6,267,2,1,
260,2018/10/26 11:39:27.7,263,1,1,No data
261,2018/10/26 11:39:27.8,262,0,1,
262,2018/10/26 11:39:27.9,264,1,1,
263,2018/10/26 11:39:28.0,265,2,1,
264,2018/10/26 11:39:28.1,266,3,1,
265,2018/10/26 11:39:28.2,264,5,1,No data
266,2018/10/26 11:39:28.3,265,5,1,
267,2018/10/26 11:39:28.4,265,6,1,
268,2018/10/26 11:39:28.5,267,4,1,
269,2018/10/26 11:39:28.6,265,1,1,
270,2018/10/26 11:39:28.7,264,0,1,No data
271,2018/10/26 11:39:28.8,263,0,1,
272,2018/10/26 11:39:28.9,264,1,1,
273,2018/10/26 11:39:29.0,265,0,1,
274,2018/10/26 11:39:29.1,264,1,1,
275,2018/10/26 11:39:29.2,261,2,1,No data
276,2018/10/26 11:39:29.3,260,1,1,
277,2018/10/26 11:39:29.4,261,2,1,
278,2018/10/26 11:39:29.5,262,2,1,
279,2018/10/26 11:39:29.6,260,2,1,
280,2018/10/26 11:39:29.7,259,3,1,No data
281,2018/10/26 11:39:29.8,258,5,1,
282,2018/10/26 11:39:29.9,257,6,1,
283,2018/10/26 11:39:30.0,256,7,1,
284,2018/10/26 11:39:30.1,253,9,1,
285,2018/10/26 11:39:30.2,251,9,1,No data
286,2018/10/26 11:39:30.3,251,8,1,
287,2018/10/26 11:39:30.4,254,6,1,
288,2018/10/26 11:39:30.5,257,3,1,
289,2018/10/26 11:39:30.6,257,1,1,
290,2018/10/26 11:39:30.7,257,2,1,No data
291,2018/10/26 11:39:30.8,259,3,1,
292,2018/10/26 11:39:30.9,261,2,1,
293,2018/10/26 11:39:31.0,262,3,1,
294,2018/10/26 11:39:31.1,260,3,1,
295,2018/10/26 11:39:31.2,258,4,1,No data
296,2018/10/26 11:39:31.3,257,3,1,
297,2018/10/26 11:39:31.4,258,4,1,
298,2018/10/26 11:39:31.5,259,4,1,
299,2018/10/26 11:39:31.6,258,4,1,
300,2018/10/26 11:39:31.7,257,3,1,No data
301,2018/10/26 11:39:31.9,257,2,1,
302,2018/10/26 11:39:32.0,259,2,1,
303,2018/10/26 11:39:32.1,261,2,1,
304,2018/10/26 11:39:32.2,262,3,1,
305,2018/10/26 11:39:32.3,263,2,1,No data
306,2018/10/26 11:39:32.3,264,3,1,
307,2018/10/26 11:39:32.4,266,2,1,
308,2018/10/26 11:39:32.5,267,3,1,
309,2018/10/26 11:39:32.6,265,2,1,
310,2018/10/26 11:39:32.7,262,1,1,No data
311,2018/10/26 11:39:32.8,263,1,1,
312,2018/10/26 11:39:32.9,265,2,1,
313,2018/10/26 11:39:33.0,265,2,1,
314,2018/10/26 11:39:33.1,263,3,1,
315,2018/10/26 11:39:33.2,261,3,1,No data
316,2018/10/26 11:39:33.3,261,4,1,
317,2018/10/26 11:39:33.4,263,4,1,
318,2018/10/26 11:39:33.5,264,3,1,
319,2018/10/26 11:39:33.6,263,4,1,
320,2018/10/26 11:39:33.7,262,4,1,No data
321,2018/10/26 11:39:33.8,263,5,1,
322,2018/10/26 11:39:33.9,264,5,1,
323,2018/10/26 11:39:34.0,263,4,1,
324,2018/10/26 11:39:34.1,257,3,1,
325,2018/10/26 11:39:34.2,224,3,1,No data
326,2018/10/26 11:39:34.3,166,4,1,
327,2018/10/26 11:39:34.4,102,4,1,
328,2018/10/26 11:39:34.5,63,6,1,
329,2018/10/26 11:39:34.6,48,8,1,
330,2018/10/26 11:39:34.7,42,4,1,No data
331,2018/10/26 11:39:34.8,41,0,1,
332,2018/10/26 11:39:34.9,42,9,1,
333,2018/10/26 11:39:35.0,41,15,1,
334,2018/10/26 11:39:35.1,40,20,1,
335,2018/10/26 11:39:35.2,39,12,1,No data
336,2018/10/26 11:39:35.3,39,12,1,
337,2018/10/26 11:39:35.4,41,13,1,
338,2018/10/26 11:39:35.5,69,4,1,
339,2018/10/26 11:39:35.6,116,1,1,
340,2018/10/26 11:39:35.7,164,5,1,No data
341,2018/10/26 11:39:35.8,184,0,1,
342,2018/10/26 11:39:35.9,183,2,1,
343,2018/10/26 11:39:36.0,180,6,1,
344,2018/10/26 11:39:36.1,177,14,1,
345,2018/10/26 11:39:36.2,176,19,1,No data
346,2018/10/26 11:39:36.3,175,22,1,
347,2018/10/26 11:39:36.4,176,23,1,
348,2018/10/26 11:39:36.5,177,24,1,
349,2018/10/26 11:39:36.6,176,25,1,
350,2018/10/26 11:39:36.7,175,25,1,No data
351,2018/10/26 11:39:36.8,175,26,1,
352,2018/10/26 11:39:36.9,176,25,1,
353,2018/10/26 11:39:37.0,177,22,1,
354,2018/10/26 11:39:37.1,237,14,1,
355,2018/10/26 11:39:37.2,330,7,1,No data
356,2018/10/26 11:39:37.3,437,3,1,
357,2018/10/26 11:39:37.4,487,4,1,
358,2018/10/26 11:39:37.5,504,9,1,
359,2018/10/26 11:39:37.6,507,12,1,
360,2018/10/26 11:39:37.7,507,15,1,No data
361,2018/10/26 11:39:37.8,508,10,1,
362,2018/10/26 11:39:37.9,509,5,1,
363,2018/10/26 11:39:38.0,509,0,1,
364,2018/10/26 11:39:38.1,506,0,1,
365,2018/10/26 11:39:38.2,505,3,1,No data
366,2018/10/26 11:39:38.3,505,4,1,
367,2018/10/26 11:39:38.4,511,6,1,
368,2018/10/26 11:39:38.5,523,2,1,
369,2018/10/26 11:39:38.6,524,0,1,
370,2018/10/26 11:39:38.7,457,2,1,No data
371,2018/10/26 11:39:38.8,363,0,1,
372,2018/10/26 11:39:38.9,276,0,1,
373,2018/10/26 11:39:39.0,252,0,1,
374,2018/10/26 11:39:39.1,247,1,1,
375,2018/10/26 11:39:39.2,245,2,1,No data
376,2018/10/26 11:39:39.3,245,4,1,
377,2018/10/26 11:39:39.4,246,5,1,
378,2018/10/26 11:39:39.5,246,6,1,
379,2018/10/26 11:39:39.6,244,5,1,
380,2018/10/26 11:39:39.7,243,6,1,No data
381,2018/10/26 11:39:39.8,244,6,1,
382,2018/10/26 11:39:39.9,246,8,1,
383,2018/10/26 11:39:40.0,246,6,1,
384,2018/10/26 11:39:40.1,246,4,1,
385,2018/10/26 11:39:40.2,247,0,1,No data
386,2018/10/26 11:39:40.3,252,1,1,
387,2018/10/26 11:39:40.4,257,3,1,
388,2018/10/26 11:39:40.5,259,3,1,
389,2018/10/26 11:39:40.6,260,3,1,
390,2018/10/26 11:39:40.7,260,0,1,No data
391,2018/10/26 11:39:40.8,263,1,1,
392,2018/10/26 11:39:40.9,266,0,1,
393,2018/10/26 11:39:41.0,266,2,1,
394,2018/10/26 11:39:41.1,265,2,1,
395,2018/10/26 11:39:41.2,264,0,1,No data
396,2018/10/26 11:39:41.3,264,3,1,
397,2018/10/26 11:39:41.4,265,5,1,
398,2018/10/26 11:39:41.5,264,5,1,
399,2018/10/26 11:39:41.6,263,4,1,
400,2018/10/26 11:39:41.7,262,2,1,No data
401,2018/10/26 11:39:41.8,263,1,1,
402,2018/10/26 11:39:41.9,264,1,1,
403,2018/10/26 11:39:42.0,264,0,1,
404,2018/10/26 11:39:42.1,261,1,1,
405,2018/10/26 11:39:42.2,257,2,1,No data
406,2018/10/26 11:39:42.3,254,3,1,
407,2018/10/26 11:39:42.4,253,4,1,
408,2018/10/26 11:39:42.5,251,4,1,
409,2018/10/26 11:39:42.6,249,5,1,
410,2018/10/26 11:39:42.7,248,6,1,No data
411,2018/10/26 11:39:42.8,249,7,1,
412,2018/10/26 11:39:42.9,250,6,1,
413,2018/10/26 11:39:43.0,250,6,1,
414,2018/10/26 11:39:43.1,249,5,1,
415,2018/10/26 11:39:43.2,248,5,1,No data
416,2018/10/26 11:39:43.3,249,5,1,
417,2018/10/26 11:39:43.4,251,3,1,
418,2018/10/26 11:39:43.5,252,1,1,
419,2018/10/26 11:39:43.6,251,0,1,
420,2018/10/26 11:39:43.7,249,0,1,No data
421,2018/10/26 11:39:43.8,250,2,1,
422,2018/10/26 11:39:43.9,251,4,1,
423,2018/10/26 11:39:44.0,252,5,1,
424,2018/10/26 11:39:44.1,252,6,1,
425,2018/10/26 11:39:44.2,252,6,1,No data
426,2018/10/26 11:39:44.3,253,6,1,
427,2018/10/26 11:39:44.4,254,7,1,
428,2018/10/26 11:39:44.5,254,7,1,
429,2018/10/26 11:39:44.6,252,6,1,
430,2018/10/26 11:39:44.7,251,3,1,No data
431,2018/10/26 11:39:44.8,253,2,1,
432,2018/10/26 11:39:44.9,253,0,1,
433,2018/10/26 11:39:45.0,253,0,1,
434,2018/10/26 11:39:45.1,249,2,1,
435,2018/10/26 11:39:45.2,246,2,1,No data
436,2018/10/26 11:39:45.3,244,3,1,
437,2018/10/26 11:39:45.4,244,1,1,
438,2018/10/26 11:39:45.5,243,0,1,
439,2018/10/26 11:39:45.6,241,0,1,
440,2018/10/26 11:39:45.7,240,1,1,No data
441,2018/10/26 11:39:45.8,241,1,1,
442,2018/10/26 11:39:45.9,242,1,1,
443,2018/10/26 11:39:46.0,242,2,1,
444,2018/10/26 11:39:46.1,239,2,1,
445,2018/10/26 11:39:46.2,239,2,1,No data
446,2018/10/26 11:39:46.3,243,1,1,
447,2018/10/26 11:39:46.4,249,0,1,
448,2018/10/26 11:39:46.5,253,1,1,
449,2018/10/26 11:39:46.6,255,1,1,
450,2018/10/26 11:39:46.7,256,2,1,No data
451,2018/10/26 11:39:46.8,258,3,1,
452,2018/10/26 11:39:46.9,259,1,1,
453,2018/10/26 11:39:47.0,258,0,1,
454,2018/10/26 11:39:47.1,256,1,1,
455,2018/10/26 11:39:47.2,255,1,1,No data
456,2018/10/26 11:39:47.3,256,3,1,
457,2018/10/26 11:39:47.4,257,4,1,
458,2018/10/26 11:39:47.5,258,3,1,
459,2018/10/26 11:39:47.6,256,3,1,
460,2018/10/26 11:39:47.7,255,4,1,No data
461,2018/10/26 11:39:47.8,256,4,1,
462,2018/10/26 11:39:47.9,258,4,1,
463,2018/10/26 11:39:48.0,260,4,1,
464,2018/10/26 11:39:48.1,259,4,1,
465,2018/10/26 11:39:48.2,259,3,1,No data
466,2018/10/26 11:39:48.3,259,2,1,
467,2018/10/26 11:39:48.4,260,2,1,
468,2018/10/26 11:39:48.5,260,2,1,
469,2018/10/26 11:39:48.6,260,1,1,
470,2018/10/26 11:39:48.7,259,1,1,No data
471,2018/10/26 11:39:48.8,260,0,1,
472,2018/10/26 11:39:48.9,261,0,1,
473,2018/10/26 11:39:49.0,262,0,1,
474,2018/10/26 11:39:49.1,261,0,1,
475,2018/10/26 11:39:49.2,260,1,1,No data
476,2018/10/26 11:39:49.3,260,2,1,
477,2018/10/26 11:39:49.4,260,2,1,
478,2018/10/26 11:39:49.5,260,2,1,
479,2018/10/26 11:39:49.6,257,1,1,
480,2018/10/26 11:39:49.7,254,1,1,No data
481,2018/10/26 11:39:49.8,251,2,1,
482,2018/10/26 11:39:49.9,250,3,1,
483,2018/10/26 11:39:50.0,248,1,1,
484,2018/10/26 11:39:50.1,245,1,1,
485,2018/10/26 11:39:50.2,243,2,1,No data
486,2018/10/26 11:39:50.3,243,3,1,
487,2018/10/26 11:39:50.4,244,3,1,
488,2018/10/26 11:39:50.5,244,2,1,
489,2018/10/26 11:39:50.6,243,1,1,
490,2018/10/26 11:39:50.7,242,0,1,No data
491,2018/10/26 11:39:50.8,243,0,1,
492,2018/10/26 11:39:50.9,243,0,1,
493,2018/10/26 11:39:51.0,243,1,1,
494,2018/10/26 11:39:51.1,231,2,1,
495,2018/10/26 11:39:51.2,229,4,1,No data
496,2018/10/26 11:39:51.3,272,3,1,
497,2018/10/26 11:39:51.4,335,1,1,
498,2018/10/26 11:39:51.5,392,4,1,
499,2018/10/26 11:39:51.6,405,8,1,
500,2018/10/26 11:39:51.7,410,9,1,No data
501,2018/10/26 11:39:51.8,414,10,1,
502,2018/10/26 11:39:51.9,416,11,1,
503,2018/10/26 11:39:52.0,416,11,1,
504,2018/10/26 11:39:52.1,414,11,1,
505,2018/10/26 11:39:52.2,413,12,1,No data
506,2018/10/26 11:39:52.3,415,12,1,
507,2018/10/26 11:39:52.4,417,12,1,
508,2018/10/26 11:39:52.5,418,10,1,
509,2018/10/26 11:39:52.6,421,8,1,
510,2018/10/26 11:39:52.7,417,6,1,No data
511,2018/10/26 11:39:52.8,420,3,1,
512,2018/10/26 11:39:52.9,439,1,1,
513,2018/10/26 11:39:53.0,469,0,1,
514,2018/10/26 11:39:53.1,408,0,1,
515,2018/10/26 11:39:53.2,300,1,1,No data
516,2018/10/26 11:39:53.3,174,1,1,
517,2018/10/26 11:39:53.4,128,3,1,
518,2018/10/26 11:39:53.5,106,7,1,
519,2018/10/26 11:39:53.6,98,8,1,
520,2018/10/26 11:39:53.7,95,7,1,No data
521,2018/10/26 11:39:53.8,94,9,1,
522,2018/10/26 11:39:53.9,94,7,1,
523,2018/10/26 11:39:54.0,94,7,1,
524,2018/10/26 11:39:54.1,92,3,1,
525,2018/10/26 11:39:54.2,92,5,1,No data
526,2018/10/26 11:39:54.3,92,9,1,
527,2018/10/26 11:39:54.4,93,13,1,
528,2018/10/26 11:39:54.5,92,13,1,
529,2018/10/26 11:39:54.6,91,9,1,
530,2018/10/26 11:39:54.7,90,7,1,No data
531,2018/10/26 11:39:54.8,91,5,1,
532,2018/10/26 11:39:54.9,92,8,1,
533,2018/10/26 11:39:55.0,92,9,1,
534,2018/10/26 11:39:55.1,91,11,1,
535,2018/10/26 11:39:55.2,90,7,1,No data
536,2018/10/26 11:39:55.3,91,6,1,
537,2018/10/26 11:39:55.4,92,5,1,
538,2018/10/26 11:39:55.5,92,8,1,
539,2018/10/26 11:39:55.6,92,5,1,
540,2018/10/26 11:39:55.7,92,5,1,No data
541,2018/10/26 11:39:55.8,92,3,1,
542,2018/10/26 11:39:55.9,92,4,1,
543,2018/10/26 11:39:56.0,92,4,1,
544,2018/10/26 11:39:56.1,90,4,1,
545,2018/10/26 11:39:56.2,89,7,1,No data
546,2018/10/26 11:39:56.3,90,8,1,
547,2018/10/26 11:39:56.4,92,9,1,
548,2018/10/26 11:39:56.5,92,9,1,
549,2018/10/26 11:39:56.6,90,9,1,
550,2018/10/26 11:39:56.7,90,10,1,No data
551,2018/10/26 11:39:56.8,91,10,1,
552,2018/10/26 11:39:56.9,92,8,1,
553,2018/10/26 11:39:57.0,91,9,1,
554,2018/10/26 11:39:57.1,90,7,1,
555,2018/10/26 11:39:57.2,89,9,1,No data
556,2018/10/26 11:39:57.3,90,8,1,
557,2018/10/26 11:39:57.4,91,6,1,
558,2018/10/26 11:39:57.5,91,5,1,
559,2018/10/26 11:39:57.6,90,4,1,
560,2018/10/26 11:39:57.7,90,4,1,No data
561,2018/10/26 11:39:57.8,91,5,1,
562,2018/10/26 11:39:57.9,91,5,1,
563,2018/10/26 11:39:58.0,91,5,1,
564,2018/10/26 11:39:58.1,89,2,1,
565,2018/10/26 11:39:58.2,89,2,1,No data
566,2018/10/26 11:39:58.3,90,3,1,
567,2018/10/26 11:39:58.4,90,4,1,
568,2018/10/26 11:39:58.5,89,5,1,
569,2018/10/26 11:39:58.6,88,11,1,
570,2018/10/26 11:39:58.7,89,14,1,No data
571,2018/10/26 11:39:58.8,90,16,1,
572,2018/10/26 11:39:58.9,90,13,1,
573,2018/10/26 11:39:59.0,89,12,1,
