,0
92,31.589618310867998
93,13.695851317181091
94,16.955265524544348
95,53.854057906862586
96,35.13588983955825
97,6.28213112292606e-07
98,8.476645031284694e-07
99,1.2031567920693772e-06
100,20.976657557391363
101,18.27882441498124
102,8.055949425819472e-06
103,22.761059366669688
104,8.736514981978587
105,33.361596703366416
106,10.746737338942935
107,2.9945784779310762
108,1.5710975472473861e-06
109,4.3227837019125905
110,14.435278148273527
111,2.4152834973826307
112,10.28586162929203
113,28.699145803513723
114,8.867861516521746
115,6.710998107853235
116,1.1494691683148346e-05
117,8.327920645084672e-07
118,6.356188548656139
119,6.813847598804731
120,9.463672019220718
121,4.123513324894936
122,8.041093289149499
123,19.333176816832683
124,2.1871759900816503
125,2.724017730294829e-06
126,0.16676578183087204
127,7.71025620657387
128,2.392631838341341
129,1.3853980254560954
130,20.79732783067401
131,12.304422906593171
132,8.133673446300477
133,21.47764221770245
134,21.25027535717379
135,23.915259272405553
136,21.78650404694955
137,13.297223177369284
138,14.60834660118534
139,21.345882406588235
140,74.95791805502455
141,41.16246408568573
142,52.047124838831586
143,45.80140514090971
144,48.17696256700317
145,38.020176090762746
146,62.43654957016127
147,59.703943695613205
148,62.48078387554069
149,65.35192703401675
150,44.52446011821071
151,50.6394069445689
152,71.14510405651737
153,58.743209607853416
154,30.62438873622702
155,44.21573637891576
156,52.174216664146996
157,35.19624664543741
158,66.38551328523573
159,35.76654177802135
160,36.15877260138433
161,30.378274112548112
162,72.16836465183704
163,77.96649803913154
164,22.658095862910006
165,45.27421148489388
166,43.32962067497108
167,51.83455487306191
168,16.882198823415614
169,17.328482108031736
170,24.92856929307533
171,23.974759290221932
172,21.81509010933135
173,32.03759344487979
174,60.39485586084973
175,14.227505391985062
176,32.83844325921047
177,18.4264022798863
178,16.83760350174118
179,19.141341754607797
180,14.288327263391434
181,16.65230743300373
182,29.937844997995875
183,34.09543608623492
184,9.285330607893503
185,8.429955613203768e-07
186,30.267757728021678
187,21.334073733495394
188,10.180677260170102
189,16.610068500943743
190,5.351593430381541
191,7.275895331529684
192,16.03488884671051
193,29.935756263947223
194,6.568185765827042
195,1.586075465194793e-07
196,4.6837683536761645
197,6.0399923812457414
198,3.7808031715863746
199,14.173628996722943
200,0.23896619797341187
201,4.847361056577248
202,4.148242168867897
203,10.979040629801466
204,1.774311739166606
205,7.972630517894097e-07
206,6.184922614010192
207,4.003905243701716
208,3.3918461369988204
209,1.224762004915258
210,0.0025743917002954224
211,0.0025743917002954224
212,0.0025743917002954224
213,0.0025743917002954224
214,0.0025743917002954224
215,0.0025743917002954224
216,0.0025743917002954224
217,0.0025743917002954224
218,0.0025743917002954224
219,0.0025743917002954224
220,0.0025743917002954224
221,0.0025743917002954224
222,0.0025743917002954224
223,0.0025743917002954224
224,0.0025743917002954224
225,0.0025743917002954224
226,0.0025743917002954224
227,0.0025743917002954224
228,0.0025743917002954224
229,0.0025743917002954224
230,0.0025743917002954224
231,0.0025743917002954224
232,0.0025743917002954224
233,0.0025743917002954224
234,0.0025743917002954224
235,0.0025743917002954224
236,0.0025743917002954224
237,0.0025743917002954224
238,0.0025743917002954224
239,0.0025743917002954224
240,0.0025743917002954224
241,0.0025743917002954224
242,0.0025743917002954224
243,0.0025743917002954224
244,0.0025743917002954224
245,0.0025743917002954224
246,0.0025743917002954224
247,0.0025743917002954224
248,0.0025743917002954224
249,0.0025743917002954224
250,0.0025743917002954224
251,0.0025743917002954224
252,0.0025743917002954224
253,0.0025743917002954224
254,0.0025743917002954224
255,0.0025743917002954224
256,0.0025743917002954224
257,0.0025743917002954224
258,0.0025743917002954224
259,0.0025743917002954224
260,14.189527724580609
261,3.802139309721479
262,23.386112171228906
263,24.90140634196962
264,4.913501363172059
265,15.498525134905746
266,28.054713639688686
267,20.011582843100552
268,6.489713355441734
269,46.7128682232485
270,4.812709863276051
271,2.1289136536110194e-06
272,4.061904368542217
273,4.8540115427400705
274,0.9954900022504463
275,0.6124255197703599
276,4.982672854790057
277,1.6843046924563232
278,1.6590675657794267
279,2.0112231678587134
280,0.0025743917002954224
281,0.0025743917002954224
282,0.0025743917002954224
283,0.0025743917002954224
284,0.0025743917002954224
285,0.0025743917002954224
286,0.0025743917002954224
287,0.0025743917002954224
288,0.0025743917002954224
289,0.0025743917002954224
290,0.0025743917002954224
291,0.0025743917002954224
292,0.0025743917002954224
293,0.0025743917002954224
294,0.0025743917002954224
295,0.0025743917002954224
296,0.0025743917002954224
297,0.0025743917002954224
298,0.0025743917002954224
299,0.0025743917002954224
300,0.0025743917002954224
301,0.0025743917002954224
302,0.0025743917002954224
303,0.0025743917002954224
304,0.0025743917002954224
305,0.0025743917002954224
306,0.0025743917002954224
307,0.0025743917002954224
308,0.0025743917002954224
309,0.0025743917002954224
310,0.0025743917002954224
311,0.0025743917002954224
312,0.0025743917002954224
313,0.0025743917002954224
314,0.0025743917002954224
315,0.0025743917002954224
316,0.0025743917002954224
317,0.0025743917002954224
318,0.0025743917002954224
319,0.0025743917002954224
320,0.0025743917002954224
321,0.0025743917002954224
322,0.0025743917002954224
323,0.0025743917002954224
324,0.0025743917002954224
325,0.0025743917002954224
326,0.0025743917002954224
327,0.0025743917002954224
328,0.0025743917002954224
329,0.0025743917002954224
330,0.0025743917002954224
331,0.0025743917002954224
332,0.0025743917002954224
333,0.0025743917002954224
334,0.0025743917002954224
335,0.0025743917002954224
336,0.0025743917002954224
337,0.0025743917002954224
338,0.0025743917002954224
339,0.0025743917002954224
340,0.0025743917002954224
341,0.0025743917002954224
342,0.0025743917002954224
343,0.0025743917002954224
344,0.0025743917002954224
345,0.0025743917002954224
346,0.0025743917002954224
347,0.0025743917002954224
348,0.0025743917002954224
349,0.0025743917002954224
350,0.0025743917002954224
351,0.0025743917002954224
352,0.0025743917002954224
353,0.0025743917002954224
354,0.0025743917002954224
355,0.0025743917002954224
356,0.0025743917002954224
357,0.0025743917002954224
358,0.0025743917002954224
359,0.0025743917002954224
360,0.0025743917002954224
361,0.0025743917002954224
362,0.0025743917002954224
363,0.0025743917002954224
364,0.0025743917002954224
365,0.0025743917002954224
366,0.0025743917002954224
367,0.0025743917002954224
368,0.0025743917002954224
369,0.0025743917002954224
370,0.0025743917002954224
371,0.0025743917002954224
372,0.0025743917002954224
373,0.0025743917002954224
374,0.0025743917002954224
375,0.0025743917002954224
376,0.0025743917002954224
377,0.0025743917002954224
378,0.0025743917002954224
379,0.0025743917002954224
380,0.0025743917002954224
381,0.0025743917002954224
382,0.0025743917002954224
383,0.0025743917002954224
384,0.0025743917002954224
385,0.0025743917002954224
386,0.0025743917002954224
387,0.0025743917002954224
388,0.0025743917002954224
389,0.002574415477443421
