Alarm Level :,1000
Storage cycle [sec] :,0.1
Average :,ON
Unit :,ppm-m
Distance [m] :,

No,yyyy/mm/dd hh:mm:ss.s,Intensity,Measured Value,Error,Location
1,2018/11/10 12:45:48.2,211,914,1,
2,2018/11/10 12:45:48.3,211,916,1,
3,2018/11/10 12:45:48.4,211,914,1,
4,2018/11/10 12:45:48.5,212,910,1,
5,2018/11/10 12:45:48.6,212,908,1,No data
6,2018/11/10 12:45:48.7,211,914,1,
7,2018/11/10 12:45:48.8,211,921,1,
8,2018/11/10 12:45:48.9,210,924,1,
9,2018/11/10 12:45:49.0,212,918,1,
10,2018/11/10 12:45:49.1,212,911,1,No data
11,2018/11/10 12:45:49.2,211,917,1,
12,2018/11/10 12:45:49.3,210,920,1,
13,2018/11/10 12:45:49.4,210,922,1,
14,2018/11/10 12:45:49.5,212,915,1,
15,2018/11/10 12:45:49.6,212,915,1,No data
16,2018/11/10 12:45:49.7,211,921,1,
17,2018/11/10 12:45:49.8,210,927,1,
18,2018/11/10 12:45:49.9,210,928,1,
19,2018/11/10 12:45:50.0,211,927,1,
20,2018/11/10 12:45:50.1,211,924,1,No data
21,2018/11/10 12:45:50.2,210,928,1,
22,2018/11/10 12:45:50.3,209,925,1,
23,2018/11/10 12:45:50.4,210,923,1,
24,2018/11/10 12:45:50.5,212,914,1,
25,2018/11/10 12:45:50.6,212,910,1,No data
26,2018/11/10 12:45:50.7,211,912,1,
27,2018/11/10 12:45:50.8,210,920,1,
28,2018/11/10 12:45:50.9,210,917,1,
29,2018/11/10 12:45:51.0,210,913,1,
30,2018/11/10 12:45:51.1,211,906,1,No data
31,2018/11/10 12:45:51.2,210,915,1,
32,2018/11/10 12:45:51.3,209,924,1,
33,2018/11/10 12:45:51.4,209,928,1,
34,2018/11/10 12:45:51.5,210,920,1,
35,2018/11/10 12:45:51.6,211,914,1,No data
36,2018/11/10 12:45:51.7,211,916,1,
37,2018/11/10 12:45:51.8,209,927,1,
38,2018/11/10 12:45:51.9,209,930,1,
39,2018/11/10 12:45:52.0,210,928,1,
40,2018/11/10 12:45:52.1,211,921,1,No data
41,2018/11/10 12:45:52.2,209,925,1,
42,2018/11/10 12:45:52.3,207,931,1,
43,2018/11/10 12:45:52.4,206,934,1,
44,2018/11/10 12:45:52.5,208,930,1,
45,2018/11/10 12:45:52.6,209,922,1,No data
46,2018/11/10 12:45:52.7,209,923,1,
47,2018/11/10 12:45:52.8,209,926,1,
48,2018/11/10 12:45:52.9,208,926,1,
49,2018/11/10 12:45:53.0,209,925,1,
50,2018/11/10 12:45:53.1,210,919,1,No data
51,2018/11/10 12:45:53.2,210,924,1,
52,2018/11/10 12:45:53.3,209,924,1,
53,2018/11/10 12:45:53.4,209,924,1,
54,2018/11/10 12:45:53.5,210,918,1,
55,2018/11/10 12:45:53.6,210,917,1,No data
56,2018/11/10 12:45:53.7,210,922,1,
57,2018/11/10 12:45:53.8,209,925,1,
