Alarm Level :,1000
Storage cycle [sec] :,0.1
Average :,ON
Unit :,ppm-m
Distance [m] :,

No,yyyy/mm/dd hh:mm:ss.s,Intensity,Measured Value,Error,Location
1,2018/11/14 17:47:47.5,100,5,1,
2,2018/11/14 17:47:47.6,99,2,1,
3,2018/11/14 17:47:47.7,99,3,1,
4,2018/11/14 17:47:47.8,100,2,1,
5,2018/11/14 17:47:47.9,100,0,1,No data
6,2018/11/14 17:47:48.0,99,3,1,
7,2018/11/14 17:47:48.1,99,3,1,
8,2018/11/14 17:47:48.2,100,1,1,
9,2018/11/14 17:47:48.3,101,0,1,
10,2018/11/14 17:47:48.4,101,2,1,No data
11,2018/11/14 17:47:48.4,100,3,1,
12,2018/11/14 17:47:48.5,100,3,1,
13,2018/11/14 17:47:48.6,99,2,1,
14,2018/11/14 17:47:48.7,100,4,1,
15,2018/11/14 17:47:48.8,100,4,1,No data
16,2018/11/14 17:47:49.0,99,2,1,
17,2018/11/14 17:47:49.1,99,1,1,
18,2018/11/14 17:47:49.2,100,1,1,
19,2018/11/14 17:47:49.3,101,5,1,
20,2018/11/14 17:47:49.4,100,8,1,No data
21,2018/11/14 17:47:49.4,100,11,1,
22,2018/11/14 17:47:49.5,99,10,1,
23,2018/11/14 17:47:49.6,99,9,1,
24,2018/11/14 17:47:49.7,100,8,1,
25,2018/11/14 17:47:49.8,100,8,1,No data
26,2018/11/14 17:47:49.9,100,8,1,
27,2018/11/14 17:47:50.0,99,6,1,
28,2018/11/14 17:47:50.1,100,2,1,
29,2018/11/14 17:47:50.2,101,0,1,
30,2018/11/14 17:47:50.3,101,0,1,No data
31,2018/11/14 17:47:50.6,101,3,1,
32,2018/11/14 17:47:50.7,100,1,1,
33,2018/11/14 17:47:50.8,100,1,1,
34,2018/11/14 17:47:50.9,101,0,1,
35,2018/11/14 17:47:51.0,101,3,1,No data
36,2018/11/14 17:47:51.0,100,6,1,
37,2018/11/14 17:47:51.1,99,6,1,
38,2018/11/14 17:47:51.2,100,3,1,
39,2018/11/14 17:47:51.3,101,0,1,
40,2018/11/14 17:47:51.4,102,0,1,No data
41,2018/11/14 17:47:51.5,101,2,1,
42,2018/11/14 17:47:51.6,95,0,1,
43,2018/11/14 17:47:51.7,85,4,1,
44,2018/11/14 17:47:51.8,68,11,1,
45,2018/11/14 17:47:51.9,64,12,1,No data
46,2018/11/14 17:47:51.9,77,9,1,
47,2018/11/14 17:47:52.0,104,5,1,
48,2018/11/14 17:47:52.1,122,1,1,
49,2018/11/14 17:47:52.2,129,1,1,
50,2018/11/14 17:47:52.3,129,3,1,No data
51,2018/11/14 17:47:52.6,129,5,1,
52,2018/11/14 17:47:52.7,129,6,1,
53,2018/11/14 17:47:52.8,129,5,1,
54,2018/11/14 17:47:52.9,130,5,1,
55,2018/11/14 17:47:53.0,129,4,1,No data
56,2018/11/14 17:47:53.0,128,6,1,
57,2018/11/14 17:47:53.1,128,10,1,
58,2018/11/14 17:47:53.2,128,9,1,
59,2018/11/14 17:47:53.3,128,8,1,
60,2018/11/14 17:47:53.4,126,1,1,No data
61,2018/11/14 17:47:53.4,124,2,1,
62,2018/11/14 17:47:53.5,190,5,1,
63,2018/11/14 17:47:53.6,284,10,1,
64,2018/11/14 17:47:53.7,407,17,1,
65,2018/11/14 17:47:53.8,477,20,1,No data
66,2018/11/14 17:47:53.9,525,19,1,
67,2018/11/14 17:47:54.0,546,23,1,
68,2018/11/14 17:47:54.1,554,33,1,
69,2018/11/14 17:47:54.2,557,44,1,
70,2018/11/14 17:47:54.3,557,43,1,No data
71,2018/11/14 17:47:54.5,556,33,1,
72,2018/11/14 17:47:54.6,551,22,1,
73,2018/11/14 17:47:54.7,523,12,1,
74,2018/11/14 17:47:54.8,472,10,1,
75,2018/11/14 17:47:54.9,465,2,1,No data
76,2018/11/14 17:47:55.0,423,1,1,
77,2018/11/14 17:47:55.1,405,3,1,
78,2018/11/14 17:47:55.2,381,0,1,
79,2018/11/14 17:47:55.3,419,6,1,
80,2018/11/14 17:47:55.4,460,1,1,No data
81,2018/11/14 17:47:55.5,474,3,1,
82,2018/11/14 17:47:55.6,494,8,1,
83,2018/11/14 17:47:55.7,509,4,1,
84,2018/11/14 17:47:55.8,513,1,1,
85,2018/11/14 17:47:55.9,502,9,1,No data
86,2018/11/14 17:47:56.1,495,13,1,
87,2018/11/14 17:47:56.2,494,9,1,
88,2018/11/14 17:47:56.3,496,7,1,
89,2018/11/14 17:47:56.4,491,3,1,
90,2018/11/14 17:47:56.5,487,6,1,No data
91,2018/11/14 17:47:56.5,481,4,1,
92,2018/11/14 17:47:56.6,477,4,1,
93,2018/11/14 17:47:56.7,470,4,1,
94,2018/11/14 17:47:56.8,428,5,1,
95,2018/11/14 17:47:56.9,380,1,1,No data
96,2018/11/14 17:47:57.0,340,21,1,
97,2018/11/14 17:47:57.1,340,39,1,
98,2018/11/14 17:47:57.2,349,54,1,
99,2018/11/14 17:47:57.3,354,58,1,
100,2018/11/14 17:47:57.4,357,58,1,No data
101,2018/11/14 17:47:57.5,359,53,1,
102,2018/11/14 17:47:57.6,360,48,1,
103,2018/11/14 17:47:57.7,363,41,1,
104,2018/11/14 17:47:57.8,364,36,1,
105,2018/11/14 17:47:57.9,364,30,1,No data
106,2018/11/14 17:47:58.1,388,18,1,
107,2018/11/14 17:47:58.2,467,6,1,
108,2018/11/14 17:47:58.3,550,3,1,
109,2018/11/14 17:47:58.4,607,1,1,
110,2018/11/14 17:47:58.5,606,2,1,No data
111,2018/11/14 17:47:58.5,567,10,1,
112,2018/11/14 17:47:58.6,522,24,1,
113,2018/11/14 17:47:58.7,479,42,1,
114,2018/11/14 17:47:58.8,473,48,1,
115,2018/11/14 17:47:58.9,476,45,1,No data
116,2018/11/14 17:47:59.0,477,28,1,
117,2018/11/14 17:47:59.1,476,13,1,
118,2018/11/14 17:47:59.2,473,13,1,
119,2018/11/14 17:47:59.3,472,24,1,
120,2018/11/14 17:47:59.4,469,31,1,No data
