Alarm Level :,1000
Storage cycle [sec] :,0.1
Average :,ON
Unit :,ppm-m
Distance [m] :,

No,yyyy/mm/dd hh:mm:ss.s,Intensity,Measured Value,Error,Location
1,2018/11/10 12:55:49.5,210,920,1,
2,2018/11/10 12:55:49.6,211,920,1,
3,2018/11/10 12:55:49.7,211,918,1,
4,2018/11/10 12:55:49.8,213,912,1,
5,2018/11/10 12:55:49.9,213,912,1,No data
6,2018/11/10 12:55:50.0,211,919,1,
7,2018/11/10 12:55:50.1,209,926,1,
8,2018/11/10 12:55:50.2,209,925,1,
9,2018/11/10 12:55:50.3,211,918,1,
10,2018/11/10 12:55:50.4,212,913,1,No data
11,2018/11/10 12:55:50.6,211,916,1,
12,2018/11/10 12:55:50.7,210,917,1,
13,2018/11/10 12:55:50.8,211,911,1,
14,2018/11/10 12:55:50.9,212,905,1,
15,2018/11/10 12:55:51.0,213,900,1,No data
16,2018/11/10 12:55:51.0,212,909,1,
17,2018/11/10 12:55:51.1,211,914,1,
18,2018/11/10 12:55:51.2,211,917,1,
19,2018/11/10 12:55:51.3,212,914,1,
20,2018/11/10 12:55:51.4,212,913,1,No data
21,2018/11/10 12:55:51.6,211,917,1,
22,2018/11/10 12:55:51.7,211,920,1,
23,2018/11/10 12:55:51.8,211,922,1,
24,2018/11/10 12:55:51.9,211,921,1,
25,2018/11/10 12:55:52.0,211,921,1,No data
26,2018/11/10 12:55:52.1,210,924,1,
27,2018/11/10 12:55:52.2,209,925,1,
28,2018/11/10 12:55:52.3,209,920,1,
29,2018/11/10 12:55:52.4,211,913,1,
30,2018/11/10 12:55:52.5,211,911,1,No data
31,2018/11/10 12:55:52.5,210,917,1,
32,2018/11/10 12:55:52.6,209,922,1,
33,2018/11/10 12:55:52.7,210,919,1,
34,2018/11/10 12:55:52.8,210,913,1,
35,2018/11/10 12:55:52.9,211,910,1,No data
36,2018/11/10 12:55:53.0,210,916,1,
37,2018/11/10 12:55:53.1,209,919,1,
38,2018/11/10 12:55:53.2,210,916,1,
39,2018/11/10 12:55:53.3,211,913,1,
40,2018/11/10 12:55:53.4,211,914,1,No data
41,2018/11/10 12:55:53.5,210,920,1,
42,2018/11/10 12:55:53.6,210,919,1,
43,2018/11/10 12:55:53.7,210,918,1,
44,2018/11/10 12:55:53.8,212,911,1,
45,2018/11/10 12:55:53.9,212,910,1,No data
46,2018/11/10 12:55:54.0,211,911,1,
47,2018/11/10 12:55:54.1,210,917,1,
