Alarm Level :,1000
Storage cycle [sec] :,0.1
Average :,ON
Unit :,ppm-m
Distance [m] :,

No,yyyy/mm/dd hh:mm:ss.s,Intensity,Measured Value,Error,Location
1,2018/11/01 18:41:12.6,70,15,1,
2,2018/11/01 18:41:12.7,69,15,1,
3,2018/11/01 18:41:12.8,68,13,1,
4,2018/11/01 18:41:12.9,67,15,1,
5,2018/11/01 18:41:13.0,68,19,1,No data
6,2018/11/01 18:41:13.2,69,17,1,
7,2018/11/01 18:41:13.3,68,11,1,
8,2018/11/01 18:41:13.4,67,0,1,
9,2018/11/01 18:41:13.5,67,3,1,
10,2018/11/01 18:41:13.6,68,1,1,No data
11,2018/11/01 18:41:13.7,69,6,1,
12,2018/11/01 18:41:13.8,69,15,1,
13,2018/11/01 18:41:13.9,68,14,1,
14,2018/11/01 18:41:14.0,69,15,1,
15,2018/11/01 18:41:14.1,70,12,1,No data
16,2018/11/01 18:41:14.1,70,13,1,
17,2018/11/01 18:41:14.2,68,13,1,
18,2018/11/01 18:41:14.3,67,13,1,
19,2018/11/01 18:41:14.4,67,12,1,
20,2018/11/01 18:41:14.5,69,18,1,No data
21,2018/11/01 18:41:14.7,70,19,1,
22,2018/11/01 18:41:14.8,69,17,1,
23,2018/11/01 18:41:14.9,67,10,1,
24,2018/11/01 18:41:15.0,67,6,1,
25,2018/11/01 18:41:15.1,69,5,1,No data
26,2018/11/01 18:41:15.2,70,7,1,
27,2018/11/01 18:41:15.3,69,10,1,
28,2018/11/01 18:41:15.4,68,13,1,
29,2018/11/01 18:41:15.5,68,9,1,
30,2018/11/01 18:41:15.6,70,4,1,No data
31,2018/11/01 18:41:15.7,70,2,1,
32,2018/11/01 18:41:15.8,69,4,1,
33,2018/11/01 18:41:15.9,67,9,1,
34,2018/11/01 18:41:16.0,68,13,1,
35,2018/11/01 18:41:16.1,69,19,1,No data
36,2018/11/01 18:41:16.2,70,17,1,
37,2018/11/01 18:41:16.3,69,18,1,
38,2018/11/01 18:41:16.4,69,18,1,
39,2018/11/01 18:41:16.5,68,23,1,
40,2018/11/01 18:41:16.6,69,23,1,No data
41,2018/11/01 18:41:16.7,69,22,1,
42,2018/11/01 18:41:16.8,69,24,1,
43,2018/11/01 18:41:16.9,68,21,1,
44,2018/11/01 18:41:17.0,67,21,1,
45,2018/11/01 18:41:17.1,68,17,1,No data
46,2018/11/01 18:41:17.2,69,20,1,
47,2018/11/01 18:41:17.3,69,20,1,
48,2018/11/01 18:41:17.4,68,18,1,
49,2018/11/01 18:41:17.5,68,19,1,
50,2018/11/01 18:41:17.6,70,21,1,No data
51,2018/11/01 18:41:17.7,71,20,1,
52,2018/11/01 18:41:17.8,117,12,1,
53,2018/11/01 18:41:17.9,245,2,1,
54,2018/11/01 18:41:18.0,332,3,1,
55,2018/11/01 18:41:18.1,313,2,1,No data
56,2018/11/01 18:41:18.2,206,2,1,
57,2018/11/01 18:41:18.3,143,5,1,
58,2018/11/01 18:41:18.4,144,7,1,
59,2018/11/01 18:41:18.5,152,7,1,
60,2018/11/01 18:41:18.6,157,11,1,No data
61,2018/11/01 18:41:18.7,157,13,1,
62,2018/11/01 18:41:18.8,157,15,1,
63,2018/11/01 18:41:18.9,156,13,1,
64,2018/11/01 18:41:19.0,157,13,1,
65,2018/11/01 18:41:19.1,158,10,1,No data
66,2018/11/01 18:41:19.2,158,11,1,
67,2018/11/01 18:41:19.3,157,9,1,
68,2018/11/01 18:41:19.4,157,11,1,
69,2018/11/01 18:41:19.5,156,9,1,
70,2018/11/01 18:41:19.6,157,10,1,No data
71,2018/11/01 18:41:19.7,157,11,1,
72,2018/11/01 18:41:19.8,156,14,1,
73,2018/11/01 18:41:19.9,154,15,1,
74,2018/11/01 18:41:20.0,154,12,1,
75,2018/11/01 18:41:20.1,155,12,1,No data
76,2018/11/01 18:41:20.2,155,13,1,
77,2018/11/01 18:41:20.3,154,15,1,
78,2018/11/01 18:41:20.4,153,15,1,
79,2018/11/01 18:41:20.5,153,16,1,
80,2018/11/01 18:41:20.6,154,19,1,No data
81,2018/11/01 18:41:20.7,154,17,1,
82,2018/11/01 18:41:20.8,162,12,1,
83,2018/11/01 18:41:20.9,156,6,1,
84,2018/11/01 18:41:21.0,154,6,1,
85,2018/11/01 18:41:21.1,141,9,1,No data
86,2018/11/01 18:41:21.2,148,10,1,
87,2018/11/01 18:41:21.3,146,10,1,
88,2018/11/01 18:41:21.4,148,7,1,
89,2018/11/01 18:41:21.5,149,6,1,
90,2018/11/01 18:41:21.6,162,5,1,No data
91,2018/11/01 18:41:21.7,177,7,1,
92,2018/11/01 18:41:21.8,187,7,1,
93,2018/11/01 18:41:21.9,194,7,1,
94,2018/11/01 18:41:22.0,198,7,1,
95,2018/11/01 18:41:22.1,202,7,1,No data
96,2018/11/01 18:41:22.2,204,6,1,
97,2018/11/01 18:41:22.3,204,7,1,
98,2018/11/01 18:41:22.4,204,11,1,
99,2018/11/01 18:41:22.5,205,12,1,
100,2018/11/01 18:41:22.6,208,10,1,No data
101,2018/11/01 18:41:22.7,206,4,1,
102,2018/11/01 18:41:22.8,198,2,1,
103,2018/11/01 18:41:22.9,188,1,1,
104,2018/11/01 18:41:23.0,181,1,1,
105,2018/11/01 18:41:23.1,181,2,1,No data
106,2018/11/01 18:41:23.2,188,3,1,
