1
2
7
14
3
9
7
4
11
0
11
0
1
0
7
1
4
6
3
3
1
9
3
9
3
3
3
4
15
0
7
12
3
2
10
2
3
0
47
8
15
1
8
5
0
2
0
6
1
12
6
18
2
9
13
7
12
2
1
12
8
3
15
1
2
2
0
7
39
1
15
4
5
10
7
