-1,1,2,4
2018/11/01/18:24:05.607,10000,10000,
2018/11/01/18:24:09.970,526,-499,
2018/11/01/18:24:11.434,434,-516,
2018/11/01/18:24:12.930,335,-530,
2018/11/01/18:24:14.430,230,-541,
2018/11/01/18:24:15.917,122,-548,
2018/11/01/18:24:17.436,11,-550,
2018/11/01/18:24:18.938,-101,-548,
2018/11/01/18:24:20.446,-210,-541,
2018/11/01/18:24:21.935,-315,-530,
2018/11/01/18:24:23.424,-414,-516,
2018/11/01/18:24:24.881,-507,-499,
2018/11/01/18:24:26.215,-467,-466,
2018/11/01/18:24:27.677,-380,-480,
2018/11/01/18:24:29.159,-287,-491,
2018/11/01/18:24:30.636,-191,-499,
2018/11/01/18:24:32.139,-91,-505,
2018/11/01/18:24:33.637,10,-507,
2018/11/01/18:24:35.123,111,-505,
2018/11/01/18:24:36.619,210,-499,
2018/11/01/18:24:38.094,306,-491,
2018/11/01/18:24:39.559,398,-480,
2018/11/01/18:24:41.000,484,-466,
2018/11/01/18:24:42.297,448,-436,
2018/11/01/18:24:43.730,367,-447,
2018/11/01/18:24:45.180,281,-456,
2018/11/01/18:24:46.650,193,-463,
2018/11/01/18:24:48.117,101,-468,
2018/11/01/18:24:49.581,9,-469,
2018/11/01/18:24:51.053,-84,-468,
2018/11/01/18:24:52.532,-175,-463,
2018/11/01/18:24:54.008,-264,-456,
2018/11/01/18:24:55.456,-350,-447,
2018/11/01/18:24:56.892,-432,-436,
2018/11/01/18:24:58.184,-401,-410,
2018/11/01/18:24:59.607,-325,-419,
2018/11/01/18:25:01.035,-245,-426,
2018/11/01/18:25:02.469,-162,-432,
2018/11/01/18:25:03.914,-77,-435,
2018/11/01/18:25:05.368,8,-436,
2018/11/01/18:25:06.811,94,-435,
2018/11/01/18:25:08.266,178,-432,
2018/11/01/18:25:09.723,261,-426,
2018/11/01/18:25:11.150,340,-419,
2018/11/01/18:25:12.576,417,-410,
2018/11/01/18:25:13.872,389,-386,
2018/11/01/18:25:15.306,317,-393,
2018/11/01/18:25:16.724,243,-399,
2018/11/01/18:25:18.143,166,-404,
2018/11/01/18:25:19.579,87,-407,
2018/11/01/18:25:21.024,8,-408,
2018/11/01/18:25:22.455,-72,-407,
2018/11/01/18:25:23.898,-151,-404,
2018/11/01/18:25:25.336,-228,-399,
2018/11/01/18:25:26.759,-303,-393,
2018/11/01/18:25:28.206,-375,-386,
2018/11/01/18:25:29.441,-352,-364,
2018/11/01/18:25:30.868,-284,-370,
2018/11/01/18:25:32.297,-213,-375,
2018/11/01/18:25:33.722,-141,-379,
2018/11/01/18:25:35.124,-67,-382,
2018/11/01/18:25:36.555,7,-382,
2018/11/01/18:25:37.981,81,-382,
2018/11/01/18:25:39.401,155,-379,
2018/11/01/18:25:40.826,227,-375,
2018/11/01/18:25:42.234,297,-370,
2018/11/01/18:25:43.647,365,-364,
2018/11/01/18:25:44.901,344,-345,
2018/11/01/18:25:46.289,279,-350,
2018/11/01/18:25:47.698,213,-354,
2018/11/01/18:25:49.103,145,-357,
2018/11/01/18:25:50.511,76,-359,
2018/11/01/18:25:51.932,7,-360,
2018/11/01/18:25:53.353,-63,-359,
2018/11/01/18:25:54.740,-132,-357,
2018/11/01/18:25:56.169,-200,-354,
2018/11/01/18:25:57.583,-267,-350,
2018/11/01/18:25:58.961,-331,-345,
2018/11/01/18:26:00.186,-313,-327,
2018/11/01/18:26:01.576,-251,-332,
2018/11/01/18:26:02.973,-188,-335,
2018/11/01/18:26:04.375,-124,-338,
2018/11/01/18:26:05.781,-59,-340,
2018/11/01/18:26:07.177,6,-340,
2018/11/01/18:26:08.575,72,-340,
2018/11/01/18:26:09.973,137,-338,
2018/11/01/18:26:11.360,201,-335,
2018/11/01/18:26:12.764,264,-332,
2018/11/01/18:26:14.150,325,-327,
2018/11/01/18:26:15.373,308,-311,
2018/11/01/18:26:16.759,249,-315,
2018/11/01/18:26:18.150,190,-318,
2018/11/01/18:26:19.533,129,-320,
2018/11/01/18:26:20.927,68,-322,
2018/11/01/18:26:22.311,6,-322,
2018/11/01/18:26:23.712,-56,-322,
2018/11/01/18:26:25.114,-117,-320,
2018/11/01/18:26:26.489,-178,-318,
2018/11/01/18:26:27.875,-238,-315,
2018/11/01/18:26:29.259,-296,-311,
2018/11/01/18:26:30.469,-281,-296,
2018/11/01/18:26:31.861,-226,-300,
2018/11/01/18:26:33.249,-169,-302,
2018/11/01/18:26:34.625,-111,-304,
2018/11/01/18:26:36.009,-53,-306,
2018/11/01/18:26:37.389,6,-306,
2018/11/01/18:26:38.778,64,-306,
2018/11/01/18:26:40.146,122,-304,
2018/11/01/18:26:41.531,180,-302,
2018/11/01/18:26:42.888,237,-300,
2018/11/01/18:26:44.259,292,-296,
2018/11/01/18:26:45.470,278,-283,
2018/11/01/18:26:46.841,225,-286,
2018/11/01/18:26:48.212,171,-288,
2018/11/01/18:26:49.591,116,-290,
2018/11/01/18:26:50.958,61,-291,
2018/11/01/18:26:52.323,5,-291,
2018/11/01/18:26:53.711,-50,-291,
2018/11/01/18:26:55.089,-106,-290,
2018/11/01/18:26:56.453,-161,-288,
2018/11/01/18:26:57.826,-215,-286,
2018/11/01/18:26:59.184,-268,-283,
