Alarm Level :,1000
Storage cycle [sec] :,0.1
Average :,ON
Unit :,ppm-m
Distance [m] :,

No,yyyy/mm/dd hh:mm:ss.s,Intensity,Measured Value,Error,Location
1,2018/11/14 18:46:51.7,75,19,1,
2,2018/11/14 18:46:51.8,76,17,1,
3,2018/11/14 18:46:51.9,77,10,1,
4,2018/11/14 18:46:52.0,76,9,1,
5,2018/11/14 18:46:52.1,75,5,1,No data
6,2018/11/14 18:46:52.2,75,5,1,
7,2018/11/14 18:46:52.3,75,4,1,
8,2018/11/14 18:46:52.4,76,9,1,
9,2018/11/14 18:46:52.5,76,9,1,
10,2018/11/14 18:46:52.6,74,11,1,No data
11,2018/11/14 18:46:52.7,74,11,1,
12,2018/11/14 18:46:52.8,76,11,1,
13,2018/11/14 18:46:52.9,77,11,1,
14,2018/11/14 18:46:53.0,76,6,1,
15,2018/11/14 18:46:53.1,74,7,1,No data
16,2018/11/14 18:46:53.2,74,6,1,
17,2018/11/14 18:46:53.3,76,13,1,
18,2018/11/14 18:46:53.4,77,18,1,
19,2018/11/14 18:46:53.5,76,19,1,
20,2018/11/14 18:46:53.6,74,16,1,No data
21,2018/11/14 18:46:53.7,74,10,1,
22,2018/11/14 18:46:53.8,75,11,1,
23,2018/11/14 18:46:53.9,76,10,1,
24,2018/11/14 18:46:54.0,76,13,1,
25,2018/11/14 18:46:54.1,74,12,1,No data
26,2018/11/14 18:46:54.2,74,15,1,
27,2018/11/14 18:46:54.3,75,14,1,
28,2018/11/14 18:46:54.4,77,16,1,
29,2018/11/14 18:46:54.5,76,12,1,
30,2018/11/14 18:46:54.6,75,14,1,No data
31,2018/11/14 18:46:54.7,74,11,1,
32,2018/11/14 18:46:54.8,75,16,1,
33,2018/11/14 18:46:54.9,76,13,1,
34,2018/11/14 18:46:55.0,75,17,1,
35,2018/11/14 18:46:55.1,74,19,1,No data
36,2018/11/14 18:46:55.2,74,24,1,
37,2018/11/14 18:46:55.3,75,20,1,
38,2018/11/14 18:46:55.4,76,10,1,
39,2018/11/14 18:46:55.5,76,4,1,
40,2018/11/14 18:46:55.6,75,5,1,No data
41,2018/11/14 18:46:55.7,75,10,1,
42,2018/11/14 18:46:55.8,75,11,1,
43,2018/11/14 18:46:55.9,72,7,1,
44,2018/11/14 18:46:56.0,61,5,1,
45,2018/11/14 18:46:56.1,61,3,1,No data
46,2018/11/14 18:46:56.2,78,6,1,
47,2018/11/14 18:46:56.3,104,4,1,
48,2018/11/14 18:46:56.4,122,6,1,
49,2018/11/14 18:46:56.5,128,9,1,
50,2018/11/14 18:46:56.6,134,13,1,No data
51,2018/11/14 18:46:56.7,138,14,1,
52,2018/11/14 18:46:56.8,141,14,1,
53,2018/11/14 18:46:56.9,142,17,1,
54,2018/11/14 18:46:57.0,141,18,1,
55,2018/11/14 18:46:57.1,140,19,1,No data
56,2018/11/14 18:46:57.2,136,17,1,
57,2018/11/14 18:46:57.3,133,14,1,
58,2018/11/14 18:46:57.4,129,10,1,
59,2018/11/14 18:46:57.5,128,7,1,
60,2018/11/14 18:46:57.6,127,4,1,No data
61,2018/11/14 18:46:57.7,159,18,1,
62,2018/11/14 18:46:57.8,202,35,1,
63,2018/11/14 18:46:57.9,237,51,1,
64,2018/11/14 18:46:58.0,248,53,1,
65,2018/11/14 18:46:58.1,253,53,1,No data
66,2018/11/14 18:46:58.2,269,54,1,
67,2018/11/14 18:46:58.3,276,52,1,
68,2018/11/14 18:46:58.4,280,50,1,
69,2018/11/14 18:46:58.5,280,48,1,
70,2018/11/14 18:46:58.6,279,46,1,No data
71,2018/11/14 18:46:58.8,280,46,1,
72,2018/11/14 18:46:58.9,281,46,1,
73,2018/11/14 18:46:59.0,285,38,1,
74,2018/11/14 18:46:59.1,327,21,1,
75,2018/11/14 18:46:59.2,402,5,1,No data
76,2018/11/14 18:46:59.3,476,2,1,
77,2018/11/14 18:46:59.4,496,0,1,
78,2018/11/14 18:46:59.5,486,0,1,
79,2018/11/14 18:46:59.6,490,3,1,
80,2018/11/14 18:46:59.7,527,2,1,No data
81,2018/11/14 18:46:59.8,566,5,1,
82,2018/11/14 18:46:59.9,592,13,1,
83,2018/11/14 18:47:00.0,603,14,1,
84,2018/11/14 18:47:00.1,614,7,1,
85,2018/11/14 18:47:00.2,619,2,1,No data
86,2018/11/14 18:47:00.3,569,2,1,
87,2018/11/14 18:47:00.4,467,2,1,
88,2018/11/14 18:47:00.5,358,4,1,
89,2018/11/14 18:47:00.6,292,12,1,
90,2018/11/14 18:47:00.7,261,9,1,No data
91,2018/11/14 18:47:00.8,255,10,1,
92,2018/11/14 18:47:00.9,308,1,1,
93,2018/11/14 18:47:01.0,376,8,1,
94,2018/11/14 18:47:01.1,434,10,1,
95,2018/11/14 18:47:01.2,437,6,1,No data
96,2018/11/14 18:47:01.3,433,3,1,
97,2018/11/14 18:47:01.4,433,7,1,
98,2018/11/14 18:47:01.5,436,5,1,
99,2018/11/14 18:47:01.6,429,6,1,
100,2018/11/14 18:47:01.7,506,7,1,No data
101,2018/11/14 18:47:01.8,654,3,1,
102,2018/11/14 18:47:01.9,839,23,1,
103,2018/11/14 18:47:02.0,938,37,1,
104,2018/11/14 18:47:02.1,966,47,1,
105,2018/11/14 18:47:02.2,970,52,1,No data
106,2018/11/14 18:47:02.3,973,55,1,
107,2018/11/14 18:47:02.4,975,55,1,
108,2018/11/14 18:47:02.5,975,55,1,
109,2018/11/14 18:47:02.6,974,55,1,
110,2018/11/14 18:47:02.7,972,55,1,No data
111,2018/11/14 18:47:02.8,972,55,1,
112,2018/11/14 18:47:02.9,940,51,1,
113,2018/11/14 18:47:03.0,904,39,1,
114,2018/11/14 18:47:03.1,861,30,1,
115,2018/11/14 18:47:03.2,848,27,1,No data
116,2018/11/14 18:47:03.3,835,32,1,
117,2018/11/14 18:47:03.4,830,37,1,
118,2018/11/14 18:47:03.5,826,42,1,
119,2018/11/14 18:47:03.6,823,48,1,
120,2018/11/14 18:47:03.7,819,53,1,No data
121,2018/11/14 18:47:03.8,817,57,1,
122,2018/11/14 18:47:03.9,817,59,1,
123,2018/11/14 18:47:04.0,817,61,1,
124,2018/11/14 18:47:04.1,817,62,1,
125,2018/11/14 18:47:04.2,816,63,1,No data
126,2018/11/14 18:47:04.3,822,52,1,
127,2018/11/14 18:47:04.4,833,40,1,
128,2018/11/14 18:47:04.5,819,20,1,
129,2018/11/14 18:47:04.6,794,15,1,
130,2018/11/14 18:47:04.7,760,12,1,No data
131,2018/11/14 18:47:04.8,748,16,1,
132,2018/11/14 18:47:04.9,741,19,1,
133,2018/11/14 18:47:05.0,745,22,1,
134,2018/11/14 18:47:05.1,750,28,1,
135,2018/11/14 18:47:05.2,754,31,1,No data
136,2018/11/14 18:47:05.3,754,29,1,
137,2018/11/14 18:47:05.4,755,26,1,
