Alarm Level :,1000
Storage cycle [sec] :,0.1
Average :,ON
Unit :,ppm-m
Distance [m] :,

No,yyyy/mm/dd hh:mm:ss.s,Intensity,Measured Value,Error,Location
1,2018/11/14 18:58:33.8,109,9,1,
2,2018/11/14 18:58:33.9,109,9,1,
3,2018/11/14 18:58:34.0,109,7,1,
4,2018/11/14 18:58:34.1,108,8,1,
5,2018/11/14 18:58:34.2,108,6,1,No data
6,2018/11/14 18:58:34.4,109,7,1,
7,2018/11/14 18:58:34.5,110,8,1,
8,2018/11/14 18:58:34.6,110,8,1,
9,2018/11/14 18:58:34.7,109,10,1,
10,2018/11/14 18:58:34.8,108,10,1,No data
11,2018/11/14 18:58:34.9,109,12,1,
12,2018/11/14 18:58:35.0,109,15,1,
13,2018/11/14 18:58:35.1,109,16,1,
14,2018/11/14 18:58:35.2,108,18,1,
15,2018/11/14 18:58:35.3,108,14,1,No data
16,2018/11/14 18:58:35.4,109,11,1,
17,2018/11/14 18:58:35.5,110,9,1,
18,2018/11/14 18:58:35.6,109,9,1,
19,2018/11/14 18:58:35.7,108,9,1,
20,2018/11/14 18:58:35.8,108,8,1,No data
21,2018/11/14 18:58:36.0,108,8,1,
22,2018/11/14 18:58:36.1,109,9,1,
23,2018/11/14 18:58:36.2,109,13,1,
24,2018/11/14 18:58:36.3,108,15,1,
25,2018/11/14 18:58:36.4,108,14,1,No data
26,2018/11/14 18:58:36.4,109,11,1,
27,2018/11/14 18:58:36.5,109,10,1,
28,2018/11/14 18:58:36.6,109,8,1,
29,2018/11/14 18:58:36.7,109,9,1,
30,2018/11/14 18:58:36.8,109,9,1,No data
31,2018/11/14 18:58:36.9,110,10,1,
32,2018/11/14 18:58:37.0,110,11,1,
33,2018/11/14 18:58:37.1,109,10,1,
34,2018/11/14 18:58:37.2,109,11,1,
35,2018/11/14 18:58:37.3,109,8,1,No data
36,2018/11/14 18:58:37.4,111,7,1,
37,2018/11/14 18:58:37.5,111,6,1,
38,2018/11/14 18:58:37.6,111,6,1,
39,2018/11/14 18:58:37.7,109,8,1,
40,2018/11/14 18:58:37.8,109,8,1,No data
41,2018/11/14 18:58:37.9,109,8,1,
42,2018/11/14 18:58:38.0,110,8,1,
43,2018/11/14 18:58:38.1,109,7,1,
44,2018/11/14 18:58:38.2,108,11,1,
45,2018/11/14 18:58:38.3,108,12,1,No data
46,2018/11/14 18:58:38.5,108,14,1,
47,2018/11/14 18:58:38.6,109,17,1,
48,2018/11/14 18:58:38.7,109,16,1,
49,2018/11/14 18:58:38.8,107,16,1,
50,2018/11/14 18:58:38.9,99,14,1,No data
51,2018/11/14 18:58:39.0,97,12,1,
52,2018/11/14 18:58:39.1,118,7,1,
53,2018/11/14 18:58:39.2,154,1,1,
54,2018/11/14 18:58:39.3,188,1,1,
55,2018/11/14 18:58:39.4,202,5,1,No data
56,2018/11/14 18:58:39.5,209,10,1,
57,2018/11/14 18:58:39.6,213,13,1,
58,2018/11/14 18:58:39.7,214,13,1,
59,2018/11/14 18:58:39.8,214,11,1,
60,2018/11/14 18:58:39.9,215,11,1,No data
61,2018/11/14 18:58:40.0,216,10,1,
62,2018/11/14 18:58:40.1,217,10,1,
63,2018/11/14 18:58:40.2,216,7,1,
