Alarm Level :,1000
Storage cycle [sec] :,0.1
Average :,ON
Unit :,ppm-m
Distance [m] :,

No,yyyy/mm/dd hh:mm:ss.s,Intensity,Measured Value,Error,Location
1,2018/11/14 18:52:35.2,87,2,1,
2,2018/11/14 18:52:35.3,87,4,1,
3,2018/11/14 18:52:35.4,88,7,1,
4,2018/11/14 18:52:35.5,89,6,1,
5,2018/11/14 18:52:35.6,88,4,1,No data
6,2018/11/14 18:52:35.8,86,1,1,
7,2018/11/14 18:52:35.9,85,1,1,
8,2018/11/14 18:52:36.0,86,1,1,
9,2018/11/14 18:52:36.1,87,1,1,
10,2018/11/14 18:52:36.2,88,2,1,No data
11,2018/11/14 18:52:36.2,87,9,1,
12,2018/11/14 18:52:36.3,86,10,1,
13,2018/11/14 18:52:36.4,87,9,1,
14,2018/11/14 18:52:36.5,87,3,1,
15,2018/11/14 18:52:36.6,87,0,1,No data
16,2018/11/14 18:52:36.7,87,5,1,
17,2018/11/14 18:52:36.8,86,8,1,
18,2018/11/14 18:52:36.9,88,14,1,
19,2018/11/14 18:52:37.0,89,12,1,
20,2018/11/14 18:52:37.1,89,10,1,No data
21,2018/11/14 18:52:37.2,87,11,1,
22,2018/11/14 18:52:37.3,86,11,1,
23,2018/11/14 18:52:37.4,87,12,1,
24,2018/11/14 18:52:37.5,89,9,1,
25,2018/11/14 18:52:37.6,89,8,1,No data
26,2018/11/14 18:52:37.8,88,7,1,
27,2018/11/14 18:52:37.9,87,1,1,
28,2018/11/14 18:52:38.0,88,0,1,
29,2018/11/14 18:52:38.1,89,1,1,
30,2018/11/14 18:52:38.2,88,4,1,No data
31,2018/11/14 18:52:38.2,87,4,1,
32,2018/11/14 18:52:38.3,86,3,1,
33,2018/11/14 18:52:38.4,87,2,1,
34,2018/11/14 18:52:38.5,87,4,1,
35,2018/11/14 18:52:38.6,87,10,1,No data
36,2018/11/14 18:52:38.8,87,14,1,
37,2018/11/14 18:52:38.9,87,13,1,
38,2018/11/14 18:52:39.0,84,12,1,
39,2018/11/14 18:52:39.1,74,11,1,
40,2018/11/14 18:52:39.2,80,14,1,No data
41,2018/11/14 18:52:39.2,108,11,1,
42,2018/11/14 18:52:39.3,150,7,1,
43,2018/11/14 18:52:39.4,178,2,1,
44,2018/11/14 18:52:39.5,185,8,1,
45,2018/11/14 18:52:39.6,184,13,1,No data
46,2018/11/14 18:52:39.8,181,14,1,
47,2018/11/14 18:52:39.9,179,16,1,
48,2018/11/14 18:52:40.0,180,19,1,
49,2018/11/14 18:52:40.1,182,23,1,
50,2018/11/14 18:52:40.2,182,24,1,No data
51,2018/11/14 18:52:40.3,181,20,1,
52,2018/11/14 18:52:40.4,181,18,1,
53,2018/11/14 18:52:40.5,182,12,1,
54,2018/11/14 18:52:40.6,183,9,1,
55,2018/11/14 18:52:40.7,182,2,1,No data
56,2018/11/14 18:52:40.8,181,1,1,
57,2018/11/14 18:52:40.9,181,2,1,
58,2018/11/14 18:52:41.0,227,2,1,
59,2018/11/14 18:52:41.1,302,6,1,
60,2018/11/14 18:52:41.2,371,8,1,No data
61,2018/11/14 18:52:41.3,360,6,1,
62,2018/11/14 18:52:41.4,358,1,1,
63,2018/11/14 18:52:41.5,372,2,1,
64,2018/11/14 18:52:41.6,430,5,1,
65,2018/11/14 18:52:41.7,447,5,1,No data
66,2018/11/14 18:52:41.7,454,5,1,
67,2018/11/14 18:52:41.8,457,6,1,
68,2018/11/14 18:52:41.9,459,3,1,
69,2018/11/14 18:52:42.0,428,9,1,
70,2018/11/14 18:52:42.1,390,339,1,No data
71,2018/11/14 18:52:42.2,314,753,1,
72,2018/11/14 18:52:42.3,315,892,1,
73,2018/11/14 18:52:42.4,366,596,1,
74,2018/11/14 18:52:42.5,459,198,1,
75,2018/11/14 18:52:42.6,514,54,1,No data
76,2018/11/14 18:52:42.8,520,22,1,
77,2018/11/14 18:52:42.9,532,10,1,
78,2018/11/14 18:52:43.0,542,10,1,
79,2018/11/14 18:52:43.1,566,7,1,
80,2018/11/14 18:52:43.2,581,3,1,No data
81,2018/11/14 18:52:43.3,587,4,1,
82,2018/11/14 18:52:43.4,580,0,1,
83,2018/11/14 18:52:43.5,574,1,1,
84,2018/11/14 18:52:43.6,501,6,1,
85,2018/11/14 18:52:43.7,408,13,1,No data
86,2018/11/14 18:52:43.8,325,14,1,
87,2018/11/14 18:52:43.9,290,12,1,
88,2018/11/14 18:52:44.0,268,2,1,
89,2018/11/14 18:52:44.1,255,4,1,
90,2018/11/14 18:52:44.2,291,5,1,No data
91,2018/11/14 18:52:44.3,344,8,1,
92,2018/11/14 18:52:44.4,378,8,1,
93,2018/11/14 18:52:44.5,389,7,1,
94,2018/11/14 18:52:44.6,394,3,1,
95,2018/11/14 18:52:44.7,394,2,1,No data
96,2018/11/14 18:52:44.8,442,2,1,
97,2018/11/14 18:52:44.9,573,2,1,
98,2018/11/14 18:52:45.0,723,7,1,
99,2018/11/14 18:52:45.1,833,21,1,
100,2018/11/14 18:52:45.2,862,29,1,No data
101,2018/11/14 18:52:45.3,874,38,1,
102,2018/11/14 18:52:45.4,878,42,1,
103,2018/11/14 18:52:45.5,880,44,1,
104,2018/11/14 18:52:45.6,880,44,1,
105,2018/11/14 18:52:45.7,880,44,1,No data
106,2018/11/14 18:52:45.8,880,44,1,
107,2018/11/14 18:52:45.9,880,44,1,
108,2018/11/14 18:52:46.0,873,40,1,
109,2018/11/14 18:52:46.1,858,24,1,
110,2018/11/14 18:52:46.2,842,9,1,No data
111,2018/11/14 18:52:46.3,855,6,1,
112,2018/11/14 18:52:46.4,881,10,1,
113,2018/11/14 18:52:46.5,910,12,1,
114,2018/11/14 18:52:46.6,914,7,1,
115,2018/11/14 18:52:46.7,913,2,1,No data
116,2018/11/14 18:52:46.8,910,1,1,
117,2018/11/14 18:52:46.9,910,4,1,
118,2018/11/14 18:52:47.0,911,6,1,
119,2018/11/14 18:52:47.1,912,7,1,
120,2018/11/14 18:52:47.2,912,7,1,No data
121,2018/11/14 18:52:47.3,912,6,1,
122,2018/11/14 18:52:47.4,901,0,1,
123,2018/11/14 18:52:47.5,887,5,1,
124,2018/11/14 18:52:47.6,859,13,1,
125,2018/11/14 18:52:47.7,825,20,1,No data
126,2018/11/14 18:52:47.8,783,31,1,
127,2018/11/14 18:52:47.9,755,47,1,
128,2018/11/14 18:52:48.0,743,59,1,
129,2018/11/14 18:52:48.1,744,68,1,
130,2018/11/14 18:52:48.2,744,72,1,No data
131,2018/11/14 18:52:48.3,743,75,1,
132,2018/11/14 18:52:48.4,741,74,1,
133,2018/11/14 18:52:48.5,739,75,1,
134,2018/11/14 18:52:48.6,739,74,1,
135,2018/11/14 18:52:48.7,742,74,1,No data
136,2018/11/14 18:52:48.8,759,62,1,
137,2018/11/14 18:52:48.9,710,45,1,
138,2018/11/14 18:52:49.0,633,22,1,
139,2018/11/14 18:52:49.1,535,8,1,
140,2018/11/14 18:52:49.2,510,0,1,No data
141,2018/11/14 18:52:49.3,516,2,1,
