Alarm Level :,1000
Storage cycle [sec] :,0.1
Average :,ON
Unit :,ppm-m
Distance [m] :,

No,yyyy/mm/dd hh:mm:ss.s,Intensity,Measured Value,Error,Location
1,2018/11/14 16:55:10.9,61,15,1,
2,2018/11/14 16:55:11.0,62,16,1,
3,2018/11/14 16:55:11.1,63,13,1,
4,2018/11/14 16:55:11.2,63,14,1,
5,2018/11/14 16:55:11.3,62,15,1,No data
6,2018/11/14 16:55:11.3,61,15,1,
7,2018/11/14 16:55:11.4,62,16,1,
8,2018/11/14 16:55:11.5,63,13,1,
9,2018/11/14 16:55:11.6,63,14,1,
10,2018/11/14 16:55:11.7,62,15,1,No data
11,2018/11/14 16:55:12.0,61,4,1,
12,2018/11/14 16:55:12.1,62,5,1,
13,2018/11/14 16:55:12.2,62,7,1,
14,2018/11/14 16:55:12.3,61,5,1,
15,2018/11/14 16:55:12.4,60,5,1,No data
16,2018/11/14 16:55:12.5,60,1,1,
17,2018/11/14 16:55:12.6,61,4,1,
18,2018/11/14 16:55:12.7,62,8,1,
19,2018/11/14 16:55:12.8,62,13,1,
20,2018/11/14 16:55:12.9,62,12,1,No data
21,2018/11/14 16:55:13.0,62,10,1,
22,2018/11/14 16:55:13.1,63,14,1,
23,2018/11/14 16:55:13.2,63,25,1,
24,2018/11/14 16:55:13.3,62,28,1,
25,2018/11/14 16:55:13.4,61,26,1,No data
26,2018/11/14 16:55:13.5,61,11,1,
27,2018/11/14 16:55:13.6,63,5,1,
28,2018/11/14 16:55:13.7,63,5,1,
29,2018/11/14 16:55:13.8,62,9,1,
30,2018/11/14 16:55:13.9,60,9,1,No data
31,2018/11/14 16:55:14.0,60,6,1,
32,2018/11/14 16:55:14.1,61,1,1,
33,2018/11/14 16:55:14.2,62,6,1,
34,2018/11/14 16:55:14.3,62,9,1,
35,2018/11/14 16:55:14.4,61,17,1,No data
36,2018/11/14 16:55:14.5,61,19,1,
37,2018/11/14 16:55:14.6,61,20,1,
38,2018/11/14 16:55:14.7,62,20,1,
39,2018/11/14 16:55:14.8,62,14,1,
40,2018/11/14 16:55:14.9,61,4,1,No data
41,2018/11/14 16:55:15.0,61,3,1,
42,2018/11/14 16:55:15.1,62,1,1,
43,2018/11/14 16:55:15.2,63,1,1,
44,2018/11/14 16:55:15.3,63,9,1,
45,2018/11/14 16:55:15.4,62,13,1,No data
46,2018/11/14 16:55:15.4,62,10,1,
47,2018/11/14 16:55:15.5,63,5,1,
48,2018/11/14 16:55:15.6,64,0,1,
49,2018/11/14 16:55:15.7,64,0,1,
50,2018/11/14 16:55:15.8,62,1,1,No data
51,2018/11/14 16:55:15.9,62,2,1,
52,2018/11/14 16:55:16.0,62,6,1,
53,2018/11/14 16:55:16.1,63,4,1,
54,2018/11/14 16:55:16.2,63,8,1,
55,2018/11/14 16:55:16.3,62,8,1,No data
56,2018/11/14 16:55:16.4,63,12,1,
57,2018/11/14 16:55:16.5,64,12,1,
58,2018/11/14 16:55:16.6,64,11,1,
59,2018/11/14 16:55:16.7,63,7,1,
60,2018/11/14 16:55:16.8,62,9,1,No data
61,2018/11/14 16:55:16.9,62,8,1,
62,2018/11/14 16:55:17.0,63,11,1,
63,2018/11/14 16:55:17.1,64,9,1,
64,2018/11/14 16:55:17.2,63,10,1,
65,2018/11/14 16:55:17.3,61,7,1,No data
66,2018/11/14 16:55:17.5,61,5,1,
67,2018/11/14 16:55:17.6,63,4,1,
68,2018/11/14 16:55:17.7,64,1,1,
69,2018/11/14 16:55:17.8,64,3,1,
70,2018/11/14 16:55:17.9,62,7,1,No data
71,2018/11/14 16:55:17.9,63,11,1,
72,2018/11/14 16:55:18.0,62,11,1,
73,2018/11/14 16:55:18.1,56,13,1,
74,2018/11/14 16:55:18.2,78,12,1,
75,2018/11/14 16:55:18.3,117,6,1,No data
76,2018/11/14 16:55:18.4,165,4,1,
77,2018/11/14 16:55:18.5,185,5,1,
78,2018/11/14 16:55:18.6,191,3,1,
79,2018/11/14 16:55:18.7,192,1,1,
80,2018/11/14 16:55:18.8,192,0,1,No data
81,2018/11/14 16:55:19.0,191,2,1,
82,2018/11/14 16:55:19.1,189,8,1,
83,2018/11/14 16:55:19.2,186,19,1,
84,2018/11/14 16:55:19.3,183,28,1,
85,2018/11/14 16:55:19.4,180,30,1,No data
86,2018/11/14 16:55:19.4,181,23,1,
87,2018/11/14 16:55:19.5,185,15,1,
88,2018/11/14 16:55:19.6,188,10,1,
89,2018/11/14 16:55:19.7,188,8,1,
90,2018/11/14 16:55:19.8,186,4,1,No data
91,2018/11/14 16:55:19.9,186,1,1,
92,2018/11/14 16:55:20.0,200,4,1,
93,2018/11/14 16:55:20.1,264,5,1,
94,2018/11/14 16:55:20.2,344,5,1,
95,2018/11/14 16:55:20.3,378,7,1,No data
96,2018/11/14 16:55:20.5,393,7,1,
97,2018/11/14 16:55:20.6,398,5,1,
98,2018/11/14 16:55:20.7,439,1,1,
99,2018/11/14 16:55:20.8,450,1,1,
100,2018/11/14 16:55:20.9,454,2,1,No data
101,2018/11/14 16:55:20.9,457,5,1,
102,2018/11/14 16:55:21.0,459,5,1,
103,2018/11/14 16:55:21.1,461,5,1,
104,2018/11/14 16:55:21.2,460,3,1,
105,2018/11/14 16:55:21.3,454,1,1,No data
106,2018/11/14 16:55:21.4,439,7,1,
107,2018/11/14 16:55:21.5,448,8,1,
108,2018/11/14 16:55:21.6,474,6,1,
109,2018/11/14 16:55:21.7,517,2,1,
110,2018/11/14 16:55:21.8,541,6,1,No data
111,2018/11/14 16:55:21.9,545,5,1,
112,2018/11/14 16:55:22.0,546,2,1,
113,2018/11/14 16:55:22.1,550,2,1,
114,2018/11/14 16:55:22.2,575,6,1,
115,2018/11/14 16:55:22.3,594,11,1,No data
116,2018/11/14 16:55:22.4,604,8,1,
117,2018/11/14 16:55:22.5,601,2,1,
118,2018/11/14 16:55:22.6,592,13,1,
119,2018/11/14 16:55:22.7,583,11,1,
120,2018/11/14 16:55:22.8,574,8,1,No data
121,2018/11/14 16:55:22.9,558,7,1,
122,2018/11/14 16:55:23.0,550,7,1,
123,2018/11/14 16:55:23.1,570,5,1,
124,2018/11/14 16:55:23.2,620,3,1,
125,2018/11/14 16:55:23.3,616,5,1,No data
126,2018/11/14 16:55:23.4,558,6,1,
127,2018/11/14 16:55:23.5,475,7,1,
128,2018/11/14 16:55:23.6,436,3,1,
129,2018/11/14 16:55:23.7,416,3,1,
130,2018/11/14 16:55:23.8,407,3,1,No data
131,2018/11/14 16:55:23.9,408,2,1,
132,2018/11/14 16:55:24.0,407,5,1,
133,2018/11/14 16:55:24.1,419,17,1,
134,2018/11/14 16:55:24.2,482,14,1,
135,2018/11/14 16:55:24.3,569,5,1,No data
136,2018/11/14 16:55:24.4,649,17,1,
137,2018/11/14 16:55:24.5,674,27,1,
138,2018/11/14 16:55:24.6,683,33,1,
139,2018/11/14 16:55:24.7,683,36,1,
140,2018/11/14 16:55:24.8,683,36,1,No data
