Alarm Level :,1000
Storage cycle [sec] :,0.1
Average :,ON
Unit :,ppm-m
Distance [m] :,

No,yyyy/mm/dd hh:mm:ss.s,Intensity,Measured Value,Error,Location
1,2018/11/14 16:43:17.5,80,9,1,
2,2018/11/14 16:43:17.6,80,11,1,
3,2018/11/14 16:43:17.7,80,10,1,
4,2018/11/14 16:43:17.8,80,7,1,
5,2018/11/14 16:43:17.9,79,2,1,No data
6,2018/11/14 16:43:18.1,79,0,1,
7,2018/11/14 16:43:18.2,79,3,1,
8,2018/11/14 16:43:18.3,81,10,1,
9,2018/11/14 16:43:18.4,81,11,1,
10,2018/11/14 16:43:18.5,80,10,1,No data
11,2018/11/14 16:43:18.6,79,10,1,
12,2018/11/14 16:43:18.7,79,12,1,
13,2018/11/14 16:43:18.8,81,11,1,
14,2018/11/14 16:43:18.9,81,15,1,
15,2018/11/14 16:43:19.0,81,12,1,No data
16,2018/11/14 16:43:19.1,80,11,1,
17,2018/11/14 16:43:19.2,81,5,1,
18,2018/11/14 16:43:19.3,82,7,1,
19,2018/11/14 16:43:19.4,82,10,1,
20,2018/11/14 16:43:19.5,81,11,1,No data
21,2018/11/14 16:43:19.6,80,18,1,
22,2018/11/14 16:43:19.7,80,20,1,
23,2018/11/14 16:43:19.8,81,21,1,
24,2018/11/14 16:43:19.9,80,15,1,
25,2018/11/14 16:43:20.0,79,15,1,No data
26,2018/11/14 16:43:20.1,79,17,1,
27,2018/11/14 16:43:20.2,80,16,1,
28,2018/11/14 16:43:20.3,81,11,1,
29,2018/11/14 16:43:20.4,81,7,1,
30,2018/11/14 16:43:20.5,80,6,1,No data
31,2018/11/14 16:43:20.6,80,7,1,
32,2018/11/14 16:43:20.7,80,8,1,
33,2018/11/14 16:43:20.8,82,7,1,
34,2018/11/14 16:43:20.9,81,9,1,
35,2018/11/14 16:43:21.0,81,11,1,No data
36,2018/11/14 16:43:21.1,80,15,1,
37,2018/11/14 16:43:21.2,81,12,1,
38,2018/11/14 16:43:21.3,83,9,1,
39,2018/11/14 16:43:21.4,82,6,1,
40,2018/11/14 16:43:21.5,81,10,1,No data
41,2018/11/14 16:43:21.6,80,10,1,
42,2018/11/14 16:43:21.7,80,6,1,
43,2018/11/14 16:43:21.8,81,6,1,
44,2018/11/14 16:43:21.9,82,6,1,
45,2018/11/14 16:43:22.0,81,14,1,No data
46,2018/11/14 16:43:22.1,81,13,1,
47,2018/11/14 16:43:22.2,82,17,1,
48,2018/11/14 16:43:22.3,83,16,1,
49,2018/11/14 16:43:22.4,83,19,1,
50,2018/11/14 16:43:22.5,82,18,1,No data
51,2018/11/14 16:43:22.6,81,18,1,
52,2018/11/14 16:43:22.7,82,17,1,
53,2018/11/14 16:43:22.8,83,19,1,
54,2018/11/14 16:43:22.9,83,18,1,
55,2018/11/14 16:43:23.0,82,14,1,No data
56,2018/11/14 16:43:23.1,81,6,1,
57,2018/11/14 16:43:23.2,82,0,1,
58,2018/11/14 16:43:23.3,83,0,1,
59,2018/11/14 16:43:23.4,83,2,1,
60,2018/11/14 16:43:23.5,82,5,1,No data
61,2018/11/14 16:43:23.6,80,5,1,
62,2018/11/14 16:43:23.7,81,5,1,
63,2018/11/14 16:43:23.8,81,6,1,
64,2018/11/14 16:43:23.9,81,8,1,
65,2018/11/14 16:43:24.0,80,11,1,No data
