Alarm Level :,1000
Storage cycle [sec] :,0.1
Average :,ON
Unit :,ppm-m
Distance [m] :,

No,yyyy/mm/dd hh:mm:ss.s,Intensity,Measured Value,Error,Location
1,2018/11/14 15:54:10.7,66,21,1,
2,2018/11/14 15:54:10.8,65,19,1,
3,2018/11/14 15:54:10.9,65,19,1,
4,2018/11/14 15:54:11.0,66,18,1,
5,2018/11/14 15:54:11.1,67,23,1,No data
6,2018/11/14 15:54:11.2,66,25,1,
7,2018/11/14 15:54:11.3,65,26,1,
8,2018/11/14 15:54:11.4,65,32,1,
9,2018/11/14 15:54:11.5,66,32,1,
10,2018/11/14 15:54:11.6,67,26,1,No data
11,2018/11/14 15:54:11.7,66,20,1,
12,2018/11/14 15:54:11.8,65,21,1,
13,2018/11/14 15:54:11.9,65,19,1,
14,2018/11/14 15:54:12.0,66,14,1,
15,2018/11/14 15:54:12.1,66,10,1,No data
16,2018/11/14 15:54:12.2,65,8,1,
17,2018/11/14 15:54:12.3,64,11,1,
18,2018/11/14 15:54:12.4,65,11,1,
19,2018/11/14 15:54:12.5,66,13,1,
20,2018/11/14 15:54:12.6,66,11,1,No data
21,2018/11/14 15:54:12.7,66,7,1,
22,2018/11/14 15:54:12.8,65,7,1,
23,2018/11/14 15:54:12.9,65,8,1,
24,2018/11/14 15:54:13.0,65,11,1,
25,2018/11/14 15:54:13.1,65,14,1,No data
26,2018/11/14 15:54:13.2,65,15,1,
27,2018/11/14 15:54:13.3,64,15,1,
28,2018/11/14 15:54:13.4,64,13,1,
29,2018/11/14 15:54:13.5,65,12,1,
30,2018/11/14 15:54:13.6,65,11,1,No data
31,2018/11/14 15:54:13.7,64,9,1,
32,2018/11/14 15:54:13.8,63,9,1,
33,2018/11/14 15:54:13.9,64,9,1,
34,2018/11/14 15:54:14.0,66,10,1,
35,2018/11/14 15:54:14.1,66,12,1,No data
36,2018/11/14 15:54:14.3,65,14,1,
37,2018/11/14 15:54:14.4,64,14,1,
38,2018/11/14 15:54:14.5,65,12,1,
39,2018/11/14 15:54:14.6,66,8,1,
40,2018/11/14 15:54:14.7,66,6,1,No data
41,2018/11/14 15:54:14.7,65,9,1,
42,2018/11/14 15:54:14.8,64,13,1,
43,2018/11/14 15:54:14.9,64,16,1,
44,2018/11/14 15:54:15.0,65,14,1,
45,2018/11/14 15:54:15.1,65,14,1,No data
46,2018/11/14 15:54:15.2,65,8,1,
47,2018/11/14 15:54:15.3,64,8,1,
48,2018/11/14 15:54:15.4,65,8,1,
49,2018/11/14 15:54:15.5,66,16,1,
50,2018/11/14 15:54:15.6,65,17,1,No data
51,2018/11/14 15:54:15.7,64,18,1,
52,2018/11/14 15:54:15.8,63,15,1,
53,2018/11/14 15:54:15.9,64,14,1,
54,2018/11/14 15:54:16.0,66,15,1,
55,2018/11/14 15:54:16.1,65,17,1,No data
56,2018/11/14 15:54:16.2,65,20,1,
57,2018/11/14 15:54:16.3,64,22,1,
58,2018/11/14 15:54:16.4,66,17,1,
59,2018/11/14 15:54:16.5,67,14,1,
60,2018/11/14 15:54:16.6,67,7,1,No data
61,2018/11/14 15:54:16.7,66,11,1,
62,2018/11/14 15:54:16.8,65,12,1,
63,2018/11/14 15:54:16.9,65,14,1,
64,2018/11/14 15:54:17.0,66,15,1,
65,2018/11/14 15:54:17.1,65,16,1,No data
66,2018/11/14 15:54:17.2,65,18,1,
67,2018/11/14 15:54:17.3,64,15,1,
68,2018/11/14 15:54:17.4,66,15,1,
69,2018/11/14 15:54:17.5,67,15,1,
70,2018/11/14 15:54:17.6,67,17,1,No data
71,2018/11/14 15:54:17.7,65,12,1,
72,2018/11/14 15:54:17.8,64,8,1,
73,2018/11/14 15:54:17.9,65,4,1,
74,2018/11/14 15:54:18.0,66,9,1,
75,2018/11/14 15:54:18.1,66,12,1,No data
76,2018/11/14 15:54:18.2,65,15,1,
77,2018/11/14 15:54:18.3,65,15,1,
78,2018/11/14 15:54:18.4,66,12,1,
79,2018/11/14 15:54:18.5,67,7,1,
80,2018/11/14 15:54:18.6,67,0,1,No data
81,2018/11/14 15:54:18.7,66,2,1,
82,2018/11/14 15:54:18.8,65,8,1,
83,2018/11/14 15:54:18.9,65,12,1,
84,2018/11/14 15:54:19.0,66,11,1,
85,2018/11/14 15:54:19.1,66,12,1,No data
86,2018/11/14 15:54:19.2,65,17,1,
87,2018/11/14 15:54:19.3,64,18,1,
88,2018/11/14 15:54:19.4,65,18,1,
89,2018/11/14 15:54:19.5,67,14,1,
90,2018/11/14 15:54:19.6,67,14,1,No data
91,2018/11/14 15:54:19.8,65,9,1,
92,2018/11/14 15:54:19.9,64,7,1,
93,2018/11/14 15:54:20.0,65,9,1,
94,2018/11/14 15:54:20.1,64,15,1,
95,2018/11/14 15:54:20.2,59,20,1,No data
96,2018/11/14 15:54:20.2,67,17,1,
97,2018/11/14 15:54:20.3,106,8,1,
98,2018/11/14 15:54:20.4,160,1,1,
99,2018/11/14 15:54:20.5,205,1,1,
100,2018/11/14 15:54:20.6,217,1,1,No data
101,2018/11/14 15:54:20.7,216,1,1,
102,2018/11/14 15:54:20.8,210,1,1,
103,2018/11/14 15:54:20.9,211,3,1,
104,2018/11/14 15:54:21.0,211,4,1,
105,2018/11/14 15:54:21.1,211,7,1,No data
106,2018/11/14 15:54:21.2,212,12,1,
107,2018/11/14 15:54:21.3,213,17,1,
108,2018/11/14 15:54:21.4,216,16,1,
109,2018/11/14 15:54:21.5,216,16,1,
110,2018/11/14 15:54:21.6,215,12,1,No data
111,2018/11/14 15:54:21.7,213,14,1,
112,2018/11/14 15:54:21.8,212,9,1,
113,2018/11/14 15:54:21.9,216,3,1,
114,2018/11/14 15:54:22.0,218,3,1,
115,2018/11/14 15:54:22.1,215,2,1,No data
116,2018/11/14 15:54:22.2,223,3,1,
117,2018/11/14 15:54:22.3,237,4,1,
118,2018/11/14 15:54:22.4,249,2,1,
119,2018/11/14 15:54:22.5,254,0,1,
120,2018/11/14 15:54:22.6,255,1,1,No data
121,2018/11/14 15:54:22.7,264,1,1,
122,2018/11/14 15:54:22.8,266,1,1,
123,2018/11/14 15:54:22.9,268,2,1,
124,2018/11/14 15:54:23.0,268,4,1,
125,2018/11/14 15:54:23.1,282,7,1,No data
126,2018/11/14 15:54:23.2,361,9,1,
127,2018/11/14 15:54:23.3,442,5,1,
128,2018/11/14 15:54:23.4,504,8,1,
129,2018/11/14 15:54:23.5,516,9,1,
130,2018/11/14 15:54:23.6,525,10,1,No data
131,2018/11/14 15:54:23.7,532,1,1,
132,2018/11/14 15:54:23.8,520,2,1,
133,2018/11/14 15:54:23.9,511,0,1,
134,2018/11/14 15:54:24.0,493,3,1,
135,2018/11/14 15:54:24.1,460,3,1,No data
136,2018/11/14 15:54:24.2,424,19,1,
137,2018/11/14 15:54:24.3,409,42,1,
138,2018/11/14 15:54:24.4,417,63,1,
139,2018/11/14 15:54:24.5,427,68,1,
140,2018/11/14 15:54:24.6,432,69,1,No data
141,2018/11/14 15:54:24.7,434,71,1,
142,2018/11/14 15:54:24.8,438,73,1,
143,2018/11/14 15:54:24.9,442,75,1,
144,2018/11/14 15:54:25.0,444,78,1,
145,2018/11/14 15:54:25.1,444,81,1,No data
146,2018/11/14 15:54:25.2,442,84,1,
147,2018/11/14 15:54:25.3,438,83,1,
148,2018/11/14 15:54:25.4,435,64,1,
149,2018/11/14 15:54:25.5,435,39,1,
150,2018/11/14 15:54:25.6,436,10,1,No data
151,2018/11/14 15:54:25.8,434,5,1,
152,2018/11/14 15:54:25.9,436,5,1,
153,2018/11/14 15:54:26.0,454,7,1,
154,2018/11/14 15:54:26.1,495,4,1,
155,2018/11/14 15:54:26.2,535,4,1,No data
156,2018/11/14 15:54:26.2,564,5,1,
157,2018/11/14 15:54:26.3,568,7,1,
158,2018/11/14 15:54:26.4,566,11,1,
159,2018/11/14 15:54:26.5,557,19,1,
160,2018/11/14 15:54:26.6,552,29,1,No data
161,2018/11/14 15:54:26.8,550,32,1,
162,2018/11/14 15:54:26.9,551,35,1,
163,2018/11/14 15:54:27.0,553,33,1,
164,2018/11/14 15:54:27.1,555,34,1,
165,2018/11/14 15:54:27.2,556,34,1,No data
166,2018/11/14 15:54:27.3,556,36,1,
167,2018/11/14 15:54:27.4,557,36,1,
168,2018/11/14 15:54:27.5,590,22,1,
169,2018/11/14 15:54:27.6,575,9,1,
170,2018/11/14 15:54:27.7,545,1,1,No data
171,2018/11/14 15:54:27.7,480,1,1,
172,2018/11/14 15:54:27.8,465,0,1,
173,2018/11/14 15:54:27.9,466,2,1,
174,2018/11/14 15:54:28.0,470,1,1,
175,2018/11/14 15:54:28.1,465,2,1,No data
176,2018/11/14 15:54:28.3,427,2,1,
177,2018/11/14 15:54:28.4,385,9,1,
178,2018/11/14 15:54:28.5,345,11,1,
179,2018/11/14 15:54:28.6,334,21,1,
180,2018/11/14 15:54:28.7,328,20,1,No data
181,2018/11/14 15:54:28.8,325,19,1,
182,2018/11/14 15:54:28.9,323,11,1,
183,2018/11/14 15:54:29.0,322,14,1,
184,2018/11/14 15:54:29.1,322,19,1,
185,2018/11/14 15:54:29.2,322,21,1,No data
186,2018/11/14 15:54:29.3,321,12,1,
187,2018/11/14 15:54:29.4,322,6,1,
188,2018/11/14 15:54:29.5,342,6,1,
189,2018/11/14 15:54:29.6,380,5,1,
190,2018/11/14 15:54:29.7,440,1,1,No data
191,2018/11/14 15:54:29.8,471,13,1,
192,2018/11/14 15:54:29.9,475,19,1,
193,2018/11/14 15:54:30.0,452,15,1,
194,2018/11/14 15:54:30.1,431,8,1,
195,2018/11/14 15:54:30.2,383,1,1,No data
196,2018/11/14 15:54:30.3,320,6,1,
197,2018/11/14 15:54:30.4,259,15,1,
198,2018/11/14 15:54:30.5,232,21,1,
199,2018/11/14 15:54:30.6,224,22,1,
200,2018/11/14 15:54:30.7,220,25,1,No data
201,2018/11/14 15:54:30.8,217,27,1,
202,2018/11/14 15:54:30.9,216,32,1,
203,2018/11/14 15:54:31.0,214,34,1,
204,2018/11/14 15:54:31.1,212,36,1,
205,2018/11/14 15:54:31.2,210,37,1,No data
206,2018/11/14 15:54:31.3,217,31,1,
207,2018/11/14 15:54:31.4,257,19,1,
208,2018/11/14 15:54:31.5,326,9,1,
209,2018/11/14 15:54:31.6,398,9,1,
210,2018/11/14 15:54:31.7,443,14,1,No data
211,2018/11/14 15:54:31.8,467,18,1,
212,2018/11/14 15:54:31.9,474,11,1,
213,2018/11/14 15:54:32.0,475,2,1,
214,2018/11/14 15:54:32.1,474,17,1,
215,2018/11/14 15:54:32.2,481,39,1,No data
