Alarm Level :,1000
Storage cycle [sec] :,0.1
Average :,ON
Unit :,ppm-m
Distance [m] :,

No,yyyy/mm/dd hh:mm:ss.s,Intensity,Measured Value,Error,Location
1,2018/11/14 16:49:11.1,123,2,1,
2,2018/11/14 16:49:11.2,122,3,1,
3,2018/11/14 16:49:11.3,122,3,1,
4,2018/11/14 16:49:11.4,123,0,1,
5,2018/11/14 16:49:11.5,124,3,1,No data
6,2018/11/14 16:49:11.6,123,4,1,
7,2018/11/14 16:49:11.7,122,4,1,
8,2018/11/14 16:49:11.8,121,4,1,
9,2018/11/14 16:49:11.9,123,5,1,
10,2018/11/14 16:49:12.0,124,6,1,No data
11,2018/11/14 16:49:12.1,124,5,1,
12,2018/11/14 16:49:12.2,124,3,1,
13,2018/11/14 16:49:12.3,124,1,1,
14,2018/11/14 16:49:12.4,125,0,1,
15,2018/11/14 16:49:12.5,126,0,1,No data
16,2018/11/14 16:49:12.7,125,1,1,
17,2018/11/14 16:49:12.8,124,3,1,
18,2018/11/14 16:49:12.9,123,2,1,
19,2018/11/14 16:49:13.0,123,4,1,
20,2018/11/14 16:49:13.1,124,1,1,No data
21,2018/11/14 16:49:13.1,124,2,1,
22,2018/11/14 16:49:13.2,123,4,1,
23,2018/11/14 16:49:13.3,122,7,1,
24,2018/11/14 16:49:13.4,122,6,1,
25,2018/11/14 16:49:13.5,123,7,1,No data
26,2018/11/14 16:49:13.6,123,7,1,
27,2018/11/14 16:49:13.7,122,9,1,
28,2018/11/14 16:49:13.8,121,9,1,
29,2018/11/14 16:49:13.9,122,9,1,
30,2018/11/14 16:49:14.0,123,11,1,No data
31,2018/11/14 16:49:14.1,123,10,1,
32,2018/11/14 16:49:14.2,122,9,1,
33,2018/11/14 16:49:14.3,122,7,1,
34,2018/11/14 16:49:14.4,123,9,1,
35,2018/11/14 16:49:14.5,125,11,1,No data
36,2018/11/14 16:49:14.7,124,13,1,
37,2018/11/14 16:49:14.8,123,11,1,
38,2018/11/14 16:49:14.9,121,9,1,
39,2018/11/14 16:49:15.0,122,7,1,
40,2018/11/14 16:49:15.1,123,8,1,No data
41,2018/11/14 16:49:15.1,123,5,1,
42,2018/11/14 16:49:15.2,121,4,1,
43,2018/11/14 16:49:15.3,120,3,1,
44,2018/11/14 16:49:15.4,120,3,1,
