-0.0484805641927871,-0.238785638459582,-0.5,-0.498990147623161,-0.528883952484129,-0.759194656786741,-1,-0.99,0,0,0,0,0,0,0,x
0.134316340484404,0.5,1.00194049745734,1,1.05744290319384,1.5,1.96272323255911,1.98056946590327,0,0,0,0,0,0,0,y
1,0.801932002453547,0.537344337582397,0.531113232743103,0.5,0.260294463032659,0.0170446559260082,0,0,0,0,0,0,0,0,z
-0.0154209485311357,-0.114545118665984,-0.24876287832702,-0.263739377014139,-0.382980637988055,-0.5,-0.512057805497143,0,0,0,0,0,0,0,0,x
0.130733777760913,0.5,1,1.05579179210316,1.5,1.93593099120219,1.9808498064454,0,0,0,0,0,0,0,0,y
1,0.800409154607643,0.530155834141293,0.5,0.259902513674942,0.0290811625723986,0,0,0,0,0,0,0,0,0,z
0.0166839679257489,0.00985019676304875,0.000697210260607376,-0.000322277235993026,-0.00845577624183399,-0.0173285223977349,0,0,0,0,0,0,0,0,0,x
0.126691727291559,0.5,1,1.05569152190536,1.5,1.98469131651917,0,0,0,0,0,0,0,0,0,y
1,0.7990805407747,0.529973915079559,0.5,0.260867289384417,0,0,0,0,0,0,0,0,0,0,z
0.047931149575543,0.135434699257318,0.251365367031607,0.264270529446556,0.367296034805896,0.480609909317569,0,0,0,0,0,0,0,0,0,x
0.12260396079086,0.5,1,1.05565896696151,1.5,1.98871397313216,0,0,0,0,0,0,0,0,0,y
1,0.797763241870374,0.529826198130557,0.5,0.26188915439074,0,0,0,0,0,0,0,0,0,0,z
0.0783556168394468,0.260986452263848,0.5,0.500898898599227,0.528543180979614,0.740811344934606,0.978730745119782,0,0,0,0,0,0,0,0,x
0.119380240137484,0.5,0.9981266111597,1,1.05761327268061,1.5,1.99584630522375,0,0,0,0,0,0,0,0,y
1,0.797161394525395,0.531701432084347,0.530703071988657,0.5,0.264244749451918,0,0,0,0,0,0,0,0,0,z
0.078850036603376,0.212451301744645,0.404548597016158,0.5,0.528217468295157,0.596645892287671,0.788743187559184,0.977584899986939,0,0,0,0,0,0,0,x
0.152256256517211,0.5,1,1.24844546314129,1.32189123512698,1.5,2,2.49152621373675,0,0,0,0,0,0,0,y
1,0.851345184676283,0.637603286928705,0.531396877371513,0.5,0.423861389181127,0.210119491433549,0,0,0,0,0,0,0,0,z
0.0481317474052384,0.11205942008123,0.204794808834588,0.264678403844114,0.297530197587947,0.390265586341306,0.481225060282991,0,0,0,0,0,0,0,0,x
0.155322129257394,0.5,1,1.3228734780462,1.5,2,2.490424826835,0,0,0,0,0,0,0,0,y
1,0.852392842892876,0.638269498117209,0.5,0.424146153341541,0.210022808565874,0,0,0,0,0,0,0,0,0,z
0.0167498504012718,0.0119003297967578,0.00479874325396251,0.00021872207452513,-0.00230284328883281,-0.00940442983162813,-0.0163124062522215,0,0,0,0,0,0,0,0,x
0.158560761367202,0.5,1,1.32246464588141,1.5,2,2.48636853039562,0,0,0,0,0,0,0,0,y
1,0.853321548636592,0.638527180023977,0.5,0.423732811411361,0.208938442798746,0,0,0,0,0,0,0,0,0,z
-0.0153345895535688,-0.0879517050488376,-0.19533666844114,-0.26468010843394,-0.302721631833442,-0.410106595225744,-0.5,-0.51402562731431,0,0,0,0,0,0,0,x
0.161884153976094,0.5,1,1.32287313699345,1.5,2,2.41855676034388,2.48386212001082,0,0,0,0,0,0,0,y
1,0.854384558781446,0.639050904752912,0.5,0.423717250724378,0.208383596695844,0.031296955593503,0,0,0,0,0,0,0,0,z
-0.0479307797839841,-0.187498434424058,-0.395576472897196,-0.5,-0.529345629146147,-0.603654511370334,-0.811732549843472,-1,-0.99,0,0,0,0,0,0,x
0.164626657228675,0.5,1,1.25092395110281,1.32143987234439,1.5,2,2.45239625367968,2.4782530874601,0,0,0,0,0,0,y
1,0.855044298254416,0.638933350753706,0.535700512007262,0.5,0.422822403252995,0.206711455752284,0.0164753840193499,0,0,0,0,0,0,0,z
-0.0477028084806064,-0.153019861442783,-0.326146456812968,-0.5,-0.499273052183153,-0.530474811805438,-0.672399647553338,-0.845526242923523,-1,-0.99,0,0,0,0,0,x
0.195838028995533,0.5,1,1.50209946893281,1.5,1.59011255479139,2,2.5,2.94612948330144,2.98438708058725,0,0,0,0,0,y
1,0.89092464741445,0.711619929889543,0.535419576403907,0.532315212364636,0.5,0.353010494839729,0.173705777314822,0.0176379906323041,0,0,0,0,0,0,z
-0.0152910302384669,-0.0703200409545466,-0.159942894593036,-0.249565748231525,-0.265239323808484,-0.339188601870014,-0.428811455508503,-0.5,-0.515187617378501,0,0,0,0,0,0,x
0.19299677212885,0.5,1,1.5,1.58744184625152,2,2.5,2.89715620291811,2.9818869203742,0,0,0,0,0,0,y
1,0.889919211029411,0.710636423460822,0.531353635892234,0.5,0.352070848323645,0.172788060755056,0.0326291375918055,0,0,0,0,0,0,0,z
0.0166624512206846,0.0128689390539378,0.00673644907915055,0.000603959104363335,-0.000514900676833852,-0.00552853087042388,-0.0116610208452111,-0.0176922525743523,0,0,0,0,0,0,0,x
0.190703761250057,0.5,1,1.5,1.59122393887289,2,2.5,2.99174411649572,0,0,0,0,0,0,0,y
1,0.88957808545289,0.711072981424802,0.532567877396714,0.5,0.354062773368626,0.175557669340538,0,0,0,0,0,0,0,0,z
0.0481325755681255,0.096303404163106,0.173382369582307,0.250461335001507,0.263973708410014,0.327540300420708,0.404619265839908,0.479814841251902,0,0,0,0,0,0,0,x
0.187522864811435,0.5,1,1.5,1.5876527943455,2,2.5,2.98778272387957,0,0,0,0,0,0,0,y
